Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2021-04-01,14:30,21.45,24.47,466.00,,,,,,198.00,248.00,-47.00,52.00,-68.00,97.00,-116.00,103.00,-77.00,88.00
2021-04-01,14:45,20.93,24.47,367.00,,,,,,142.00,194.00,-48.00,47.00,-46.00,78.00,-46.00,51.00,-49.00,39.00
2021-04-01,15:00,20.97,24.28,470.00,,,,,,118.00,151.00,-77.00,109.00,-93.00,182.00,-140.00,208.00,-125.00,181.00
2021-04-01,15:15,21.38,24.21,462.00,,,,,,86.00,134.00,-121.00,257.00,-193.00,248.00,-157.00,329.00,-144.00,361.00
2021-04-01,15:30,20.89,24.49,471.00,,,,,,88.00,116.00,-58.00,75.00,-85.00,115.00,-101.00,153.00,-78.00,144.00
2021-04-01,15:45,20.63,24.52,304.00,,,,,,74.00,103.00,-119.00,184.00,-158.00,303.00,-174.00,215.00,-176.00,153.00
2021-04-01,16:00,21.18,23.96,336.00,,,,,,79.00,95.00,-45.00,79.00,-66.00,121.00,-89.00,150.00,-67.00,112.00
2021-04-01,16:15,20.68,24.68,470.00,,,,,,85.00,100.00,-184.00,218.00,-202.00,273.00,-254.00,186.00,-284.00,193.00
2021-04-01,16:30,21.51,25.17,664.00,,,,,,73.00,134.00,-182.00,264.00,-273.00,359.00,-296.00,389.00,-210.00,335.00
2021-04-01,16:45,21.22,24.56,419.00,,,,,,124.00,135.00,-46.00,47.00,-53.00,41.00,-55.00,45.00,-65.00,59.00
2021-04-01,17:00,21.03,24.68,433.00,,,,,,120.00,136.00,-58.00,117.00,-75.00,120.00,-95.00,194.00,-85.00,196.00
2021-04-01,17:15,21.04,24.29,298.00,,,,,,98.00,120.00,-115.00,166.00,-136.00,296.00,-143.00,206.00,-116.00,167.00
2021-04-01,17:30,21.03,24.01,24.00,,,,,,113.00,114.00,-50.00,43.00,-41.00,43.00,-45.00,46.00,-47.00,40.00
2021-04-01,17:45,20.87,23.79,329.00,,,,,,95.00,123.00,-112.00,283.00,-124.00,393.00,-137.00,316.00,-139.00,325.00
2021-04-01,18:00,20.78,24.08,488.00,,,,,,106.00,126.00,-168.00,394.00,-151.00,423.00,-375.00,399.00,-359.00,477.00
2021-04-01,18:15,20.65,24.32,24.00,,,,,,120.00,123.00,-39.00,40.00,-46.00,42.00,-42.00,47.00,-44.00,42.00
2021-04-01,18:30,21.38,24.34,21.00,,,,,,116.00,120.00,-46.00,47.00,-46.00,43.00,-46.00,43.00,-45.00,43.00
2021-04-01,18:45,21.23,24.17,28.00,,,,,,116.00,122.00,-43.00,41.00,-47.00,44.00,-49.00,45.00,-49.00,49.00
2021-04-01,19:00,20.81,24.33,387.00,,,,,,122.00,183.00,-54.00,91.00,-97.00,132.00,-104.00,157.00,-72.00,124.00
2021-04-01,19:15,21.17,24.19,363.00,,,,,,184.00,212.00,-58.00,99.00,-85.00,147.00,-123.00,179.00,-94.00,163.00
2021-04-01,19:30,21.59,23.84,338.00,,,,,,125.00,211.00,-47.00,75.00,-77.00,157.00,-90.00,150.00,-73.00,144.00
2021-04-01,19:45,21.06,24.46,48.00,,,,,,113.00,135.00,-61.00,52.00,-76.00,114.00,-101.00,109.00,-101.00,73.00
2021-04-01,20:00,20.69,24.31,496.00,,,,,,95.00,135.00,-70.00,90.00,-154.00,144.00,-124.00,140.00,-83.00,98.00
2021-04-01,20:15,21.55,24.40,374.00,,,,,,115.00,131.00,-55.00,101.00,-86.00,169.00,-111.00,184.00,-112.00,136.00
2021-04-01,20:30,21.40,24.60,288.00,,,,,,122.00,129.00,-52.00,49.00,-43.00,45.00,-86.00,72.00,-94.00,93.00
2021-04-01,20:45,21.03,24.95,148.00,,,,,,123.00,127.00,-45.00,43.00,-42.00,50.00,-47.00,41.00,-50.00,57.00
2021-04-01,21:00,20.77,24.82,284.00,,,,,,104.00,136.00,-91.00,142.00,-125.00,182.00,-142.00,225.00,-127.00,214.00
2021-04-01,21:15,21.05,25.12,435.00,,,,,,120.00,156.00,-44.00,59.00,-67.00,100.00,-78.00,112.00,-73.00,109.00
2021-04-01,21:30,21.73,24.40,22.00,,,,,,156.00,171.00,-48.00,42.00,-46.00,45.00,-49.00,46.00,-44.00,39.00
2021-04-01,21:45,21.49,24.48,487.00,,,,,,155.00,180.00,-65.00,101.00,-121.00,162.00,-149.00,191.00,-81.00,140.00
2021-04-01,22:00,21.20,24.39,330.00,,,,,,162.00,182.00,-47.00,42.00,-52.00,53.00,-54.00,83.00,-69.00,92.00
2021-04-01,22:15,21.00,24.44,376.00,,,,,,133.00,179.00,-45.00,54.00,-87.00,83.00,-85.00,101.00,-65.00,86.00
2021-04-01,22:30,20.87,24.35,22.00,,,,,,161.00,174.00,-42.00,40.00,-43.00,44.00,-64.00,40.00,-52.00,73.00
2021-04-01,22:45,20.71,24.06,71.00,,,,,,137.00,169.00,-52.00,44.00,-43.00,47.00,-49.00,48.00,-40.00,44.00
2021-04-01,23:00,21.39,23.88,464.00,,,,,,63.00,152.00,-55.00,58.00,-59.00,98.00,-73.00,118.00,-59.00,143.00
2021-04-01,23:15,21.32,24.42,441.00,,,,,,42.00,78.00,-84.00,170.00,-131.00,270.00,-153.00,243.00,-179.00,221.00
2021-04-01,23:30,20.82,24.59,23.00,,,,,,14.00,56.00,-41.00,46.00,-48.00,41.00,-46.00,42.00,-51.00,39.00
2021-04-01,23:45,21.20,24.30,528.00,,,,,,11.00,57.00,-74.00,151.00,-107.00,238.00,-129.00,199.00,-93.00,177.00
2021-04-02,00:00,21.49,24.49,274.00,,,,,,41.00,49.00,-84.00,202.00,-112.00,275.00,-127.00,295.00,-124.00,224.00
2021-04-02,00:15,21.14,24.80,142.00,,,,,,45.00,47.00,-45.00,40.00,-44.00,48.00,-53.00,56.00,-44.00,48.00
2021-04-02,00:30,20.75,24.93,543.00,,,,,,15.00,45.00,-72.00,65.00,-84.00,84.00,-114.00,93.00,-94.00,89.00
2021-04-02,00:45,21.56,24.86,206.00,,,,,,1.00,45.00,-128.00,173.00,-135.00,243.00,-195.00,170.00,-217.00,199.00
2021-04-02,01:00,21.10,24.89,229.00,,,,,,1.00,2.00,-48.00,45.00,-48.00,45.00,-52.00,46.00,-51.00,51.00
2021-04-02,01:15,20.94,24.25,23.00,,,,,,1.00,1.00,-44.00,48.00,-47.00,46.00,-45.00,45.00,-44.00,42.00
2021-04-02,01:30,21.09,24.25,111.00,,,,,,1.00,43.00,-48.00,48.00,-49.00,48.00,-46.00,43.00,-45.00,41.00
2021-04-02,01:45,20.95,24.41,370.00,,,,,,33.00,48.00,-80.00,148.00,-101.00,223.00,-103.00,197.00,-72.00,158.00
2021-04-02,02:00,21.37,24.46,21.00,,,,,,44.00,45.00,-45.00,44.00,-51.00,38.00,-51.00,45.00,-51.00,45.00
2021-04-02,02:15,20.82,24.72,521.00,,,,,,40.00,45.00,-82.00,125.00,-99.00,166.00,-108.00,149.00,-96.00,167.00
2021-04-02,02:30,21.53,23.97,168.00,,,,,,0.00,45.00,-38.00,36.00,-41.00,44.00,-41.00,41.00,-47.00,40.00
2021-04-02,02:45,21.04,24.61,26.00,,,,,,0.00,1.00,-46.00,44.00,-45.00,44.00,-52.00,49.00,-47.00,47.00
2021-04-02,03:00,20.98,23.97,26.00,,,,,,0.00,1.00,-46.00,46.00,-42.00,42.00,-50.00,46.00,-43.00,49.00
2021-04-02,03:15,21.17,24.20,24.00,,,,,,0.00,1.00,-46.00,45.00,-42.00,49.00,-42.00,45.00,-46.00,43.00
2021-04-02,03:30,20.35,25.27,24.00,,,,,,0.00,1.00,-44.00,42.00,-45.00,45.00,-45.00,40.00,-42.00,49.00
2021-04-02,03:45,19.78,25.47,23.00,,,,,,0.00,0.00,-42.00,46.00,-45.00,42.00,-40.00,48.00,-45.00,45.00
2021-04-02,04:00,,,,,,,,,,,,,,,,,,
2021-04-02,04:15,19.15,25.41,25.00,,,,,,0.00,1.00,-45.00,47.00,-43.00,45.00,-49.00,48.00,-43.00,41.00
2021-04-02,04:30,18.52,25.74,190.00,,,,,,1.00,1.00,-101.00,214.00,-135.00,291.00,-105.00,206.00,-95.00,240.00
2021-04-02,04:45,18.21,25.95,266.00,,,,,,1.00,1.00,-92.00,219.00,-99.00,324.00,-107.00,241.00,-107.00,192.00
2021-04-02,05:00,17.97,26.00,25.00,,,,,,1.00,1.00,-40.00,38.00,-37.00,42.00,-46.00,41.00,-42.00,42.00
2021-04-02,05:15,17.68,26.14,22.00,,,,,,1.00,1.00,-44.00,38.00,-48.00,42.00,-42.00,47.00,-38.00,37.00
2021-04-02,05:30,17.49,26.20,25.00,,,,,,1.00,1.00,-42.00,43.00,-37.00,38.00,-44.00,41.00,-39.00,43.00
2021-04-02,05:45,17.25,26.36,27.00,,,,,,1.00,1.00,-46.00,39.00,-42.00,50.00,-47.00,46.00,-40.00,38.00
2021-04-02,06:00,,,,,,,,,,,,,,,,,,
2021-04-02,06:15,16.83,26.70,28.00,,,,,,1.00,1.00,-42.00,47.00,-43.00,40.00,-45.00,43.00,-50.00,41.00
2021-04-02,06:30,16.55,26.93,25.00,,,,,,1.00,1.00,-35.00,37.00,-39.00,38.00,-45.00,37.00,-44.00,40.00
2021-04-02,06:45,16.28,27.25,22.00,,,,,,1.00,1.00,-43.00,41.00,-40.00,43.00,-43.00,40.00,-41.00,40.00
2021-04-02,07:00,16.49,26.25,23.00,,,,,,1.00,1.00,-37.00,39.00,-42.00,37.00,-43.00,40.00,-47.00,46.00
2021-04-02,07:15,16.97,26.27,28.00,,,,,,1.00,1.00,-41.00,41.00,-39.00,39.00,-54.00,41.00,-39.00,36.00
2021-04-02,07:30,16.55,27.47,25.00,,,,,,1.00,1.00,-38.00,41.00,-41.00,38.00,-40.00,40.00,-41.00,39.00
2021-04-02,07:45,16.23,27.85,26.00,,,,,,1.00,1.00,-40.00,38.00,-44.00,46.00,-47.00,43.00,-41.00,42.00
2021-04-02,08:00,16.74,26.33,22.00,,,,,,1.00,1.00,-41.00,43.00,-41.00,50.00,-43.00,45.00,-40.00,47.00
2021-04-02,08:15,16.96,26.74,23.00,,,,,,1.00,1.00,-40.00,39.00,-44.00,42.00,-44.00,41.00,-41.00,40.00
2021-04-02,08:30,16.39,27.71,22.00,,,,,,1.00,1.00,-43.00,38.00,-42.00,45.00,-43.00,44.00,-44.00,39.00
2021-04-02,08:45,17.04,26.83,23.00,,,,,,1.00,1.00,-46.00,40.00,-40.00,42.00,-45.00,46.00,-42.00,36.00
2021-04-02,09:00,16.66,27.90,,,,,,,,,,,,,,,,
2021-04-02,09:15,16.33,28.36,27.00,,,,,,1.00,1.00,-42.00,37.00,-47.00,44.00,-40.00,46.00,-45.00,43.00
2021-04-02,09:30,16.57,26.69,24.00,,,,,,1.00,1.00,-35.00,40.00,-37.00,41.00,-50.00,40.00,-40.00,47.00
2021-04-02,09:45,16.64,27.68,24.00,,,,,,1.00,1.00,-40.00,38.00,-46.00,42.00,-43.00,45.00,-45.00,42.00
2021-04-02,10:00,16.14,28.61,27.00,,,,,,1.00,1.00,-37.00,42.00,-37.00,34.00,-38.00,37.00,-38.00,37.00
2021-04-02,10:15,16.62,26.69,23.00,,,,,,1.00,1.00,-40.00,37.00,-42.00,36.00,-41.00,38.00,-41.00,40.00
2021-04-02,10:30,16.88,27.18,25.00,,,,,,1.00,1.00,-48.00,37.00,-50.00,38.00,-43.00,41.00,-42.00,40.00
2021-04-02,10:45,16.26,28.13,26.00,,,,,,1.00,1.00,-41.00,41.00,-51.00,41.00,-43.00,43.00,-44.00,46.00
2021-04-02,11:00,16.99,26.35,18.00,,,,,,1.00,1.00,-44.00,40.00,-37.00,35.00,-43.00,37.00,-40.00,36.00
2021-04-02,11:15,16.63,27.81,24.00,,,,,,1.00,2.00,-44.00,37.00,-47.00,40.00,-43.00,47.00,-44.00,38.00
2021-04-02,11:30,16.46,27.03,22.00,,,,,,2.00,4.00,-41.00,41.00,-39.00,37.00,-48.00,39.00,-40.00,45.00
2021-04-02,11:45,17.92,25.75,24.00,,,,,,4.00,8.00,-40.00,45.00,-47.00,37.00,-44.00,49.00,-51.00,41.00
2021-04-02,12:00,18.54,25.60,,,,,,,,,,,,,,,,
2021-04-02,12:15,19.40,25.02,192.00,,,,,,8.00,26.00,-137.00,318.00,-157.00,426.00,-166.00,338.00,-146.00,344.00
2021-04-02,12:30,20.24,24.40,349.00,,,,,,25.00,38.00,-81.00,229.00,-108.00,296.00,-94.00,275.00,-84.00,285.00
2021-04-02,12:45,20.95,23.75,27.00,,,,,,40.00,139.00,-59.00,109.00,-108.00,220.00,-100.00,170.00,-132.00,93.00
2021-04-02,13:00,20.89,25.14,24.00,,,,,,141.00,174.00,-44.00,43.00,-44.00,42.00,-46.00,43.00,-43.00,39.00
2021-04-02,13:15,20.99,24.27,104.00,,,,,,175.00,201.00,-43.00,42.00,-45.00,43.00,-45.00,51.00,-53.00,63.00
2021-04-02,13:30,20.92,25.60,562.00,,,,,,182.00,239.00,-68.00,135.00,-90.00,235.00,-132.00,252.00,-90.00,246.00
2021-04-02,13:45,21.04,24.83,244.00,,,,,,202.00,226.00,-61.00,62.00,-63.00,122.00,-124.00,149.00,-128.00,142.00
2021-04-02,14:00,21.23,25.34,518.00,,,,,,209.00,242.00,-68.00,74.00,-63.00,108.00,-116.00,128.00,-130.00,122.00
2021-04-02,14:15,20.77,25.67,389.00,,,,,,202.00,243.00,-44.00,47.00,-57.00,94.00,-81.00,99.00,-53.00,73.00
2021-04-02,14:30,21.54,25.11,375.00,,,,,,191.00,228.00,-46.00,61.00,-63.00,59.00,-69.00,125.00,-96.00,103.00
2021-04-02,14:45,20.80,25.86,439.00,,,,,,110.00,187.00,-91.00,171.00,-108.00,331.00,-124.00,304.00,-97.00,183.00
2021-04-02,15:00,21.16,25.13,234.00,,,,,,121.00,141.00,-112.00,308.00,-124.00,382.00,-168.00,352.00,-151.00,345.00
2021-04-02,15:15,21.44,24.72,174.00,,,,,,108.00,127.00,-45.00,44.00,-45.00,49.00,-49.00,47.00,-51.00,49.00
2021-04-02,15:30,20.72,25.19,21.00,,,,,,102.00,108.00,-46.00,51.00,-51.00,52.00,-44.00,50.00,-46.00,43.00
2021-04-02,15:45,21.22,24.51,22.00,,,,,,86.00,101.00,-42.00,45.00,-43.00,43.00,-45.00,43.00,-48.00,47.00
2021-04-02,16:00,20.96,25.07,22.00,,,,,,79.00,86.00,-47.00,43.00,-48.00,45.00,-44.00,49.00,-45.00,42.00
2021-04-02,16:15,20.64,25.35,441.00,,,,,,84.00,91.00,-59.00,83.00,-83.00,138.00,-127.00,162.00,-113.00,181.00
2021-04-02,16:30,21.26,24.40,318.00,,,,,,88.00,122.00,-58.00,76.00,-68.00,115.00,-90.00,146.00,-81.00,124.00
2021-04-02,16:45,20.95,25.13,383.00,,,,,,124.00,129.00,-43.00,42.00,-42.00,43.00,-46.00,50.00,-49.00,49.00
2021-04-02,17:00,20.79,24.60,321.00,,,,,,112.00,126.00,-49.00,68.00,-72.00,118.00,-89.00,131.00,-85.00,135.00
2021-04-02,17:15,21.66,24.01,22.00,,,,,,106.00,112.00,-50.00,36.00,-45.00,43.00,-48.00,40.00,-48.00,40.00
2021-04-02,17:30,21.41,24.76,252.00,,,,,,103.00,107.00,-62.00,84.00,-65.00,138.00,-104.00,182.00,-70.00,145.00
2021-04-02,17:45,21.19,24.76,68.00,,,,,,108.00,114.00,-40.00,42.00,-46.00,41.00,-49.00,52.00,-46.00,45.00
2021-04-02,18:00,20.94,24.59,535.00,,,,,,70.00,115.00,-63.00,148.00,-66.00,225.00,-97.00,205.00,-76.00,119.00
2021-04-02,18:15,20.80,24.90,464.00,,,,,,95.00,110.00,-75.00,133.00,-121.00,204.00,-121.00,194.00,-122.00,143.00
2021-04-02,18:30,20.77,24.85,322.00,,,,,,87.00,105.00,-120.00,115.00,-85.00,131.00,-246.00,201.00,-231.00,169.00
2021-04-02,18:45,20.86,24.46,416.00,,,,,,96.00,106.00,-81.00,129.00,-119.00,187.00,-156.00,244.00,-118.00,201.00
2021-04-02,19:00,20.70,24.37,379.00,,,,,,103.00,119.00,-43.00,65.00,-76.00,99.00,-87.00,119.00,-63.00,110.00
2021-04-02,19:15,20.67,25.26,499.00,,,,,,120.00,140.00,-53.00,77.00,-83.00,145.00,-89.00,157.00,-60.00,102.00
2021-04-02,19:30,22.05,24.22,348.00,,,,,,106.00,139.00,-99.00,203.00,-146.00,332.00,-158.00,256.00,-100.00,166.00
2021-04-02,19:45,21.77,24.47,20.00,,,,,,125.00,135.00,-49.00,38.00,-41.00,41.00,-44.00,43.00,-48.00,54.00
2021-04-02,20:00,21.55,24.42,454.00,,,,,,103.00,137.00,-58.00,62.00,-81.00,125.00,-115.00,128.00,-122.00,118.00
2021-04-02,20:15,,,,,,,,,,,,,,,,,,
2021-04-02,20:30,21.33,24.26,424.00,,,,,,116.00,132.00,-47.00,46.00,-49.00,50.00,-52.00,62.00,-58.00,67.00
2021-04-02,20:45,21.15,24.00,24.00,,,,,,118.00,125.00,-44.00,44.00,-40.00,38.00,-62.00,48.00,-44.00,40.00
2021-04-02,21:00,20.99,24.07,141.00,,,,,,124.00,134.00,-45.00,43.00,-43.00,45.00,-47.00,43.00,-44.00,52.00
2021-04-02,21:15,20.96,24.37,333.00,,,,,,107.00,139.00,-69.00,205.00,-131.00,319.00,-136.00,350.00,-87.00,283.00
2021-04-02,21:30,20.75,24.51,571.00,,,,,,119.00,157.00,-65.00,115.00,-105.00,231.00,-103.00,169.00,-87.00,132.00
2021-04-02,21:45,21.12,24.78,24.00,,,,,,129.00,169.00,-46.00,41.00,-43.00,45.00,-49.00,45.00,-40.00,40.00
2021-04-02,22:00,21.53,24.20,22.00,,,,,,168.00,169.00,-46.00,37.00,-46.00,46.00,-46.00,41.00,-49.00,43.00
2021-04-02,22:15,21.03,24.79,26.00,,,,,,137.00,169.00,-46.00,47.00,-43.00,44.00,-46.00,45.00,-49.00,47.00
2021-04-02,22:30,20.70,24.90,26.00,,,,,,83.00,138.00,-42.00,48.00,-45.00,41.00,-45.00,48.00,-43.00,50.00
2021-04-02,22:45,21.20,24.91,25.00,,,,,,46.00,94.00,-44.00,40.00,-45.00,43.00,-70.00,72.00,-64.00,61.00
2021-04-02,23:00,21.27,24.88,233.00,,,,,,43.00,78.00,-47.00,39.00,-47.00,41.00,-46.00,43.00,-47.00,41.00
2021-04-02,23:15,20.89,25.71,396.00,,,,,,31.00,64.00,-96.00,157.00,-169.00,297.00,-183.00,259.00,-82.00,181.00
2021-04-02,23:30,20.68,25.68,77.00,,,,,,20.00,32.00,-42.00,44.00,-46.00,46.00,-55.00,68.00,-43.00,75.00
2021-04-02,23:45,21.34,25.94,189.00,,,,,,8.00,20.00,-45.00,99.00,-60.00,150.00,-74.00,190.00,-52.00,118.00
2021-04-03,00:00,21.31,25.72,21.00,,,,,,5.00,8.00,-60.00,38.00,-51.00,41.00,-43.00,43.00,-45.00,44.00
2021-04-03,00:15,20.76,26.21,27.00,,,,,,3.00,6.00,-50.00,43.00,-44.00,45.00,-47.00,49.00,-44.00,46.00
2021-04-03,00:30,21.27,26.40,325.00,,,,,,2.00,50.00,-879.00,1011.00,-949.00,1137.00,-928.00,1071.00,-848.00,1043.00
