Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2022-02-01,00:00,18.96,23.84,452.00,,,,,,32.00,42.00,-137.00,277.00,-166.00,422.00,-169.00,276.00,-153.00,284.00
2022-02-01,00:15,18.64,24.18,629.00,,,,,,40.00,42.00,-158.00,383.00,-216.00,344.00,-137.00,206.00,-125.00,286.00
2022-02-01,00:30,18.61,24.79,692.00,,,,,,23.00,45.00,-41.00,48.00,-43.00,40.00,-45.00,41.00,-44.00,42.00
2022-02-01,00:45,19.31,24.43,22.00,,,,,,43.00,45.00,-42.00,34.00,-39.00,39.00,-38.00,40.00,-41.00,38.00
2022-02-01,01:00,18.70,23.98,25.00,,,,,,43.00,45.00,-44.00,41.00,-39.00,40.00,-50.00,40.00,-45.00,42.00
2022-02-01,01:15,18.90,24.97,24.00,,,,,,43.00,45.00,-37.00,40.00,-47.00,43.00,-44.00,41.00,-45.00,42.00
2022-02-01,01:30,18.83,23.95,25.00,,,,,,43.00,45.00,-45.00,38.00,-40.00,43.00,-45.00,43.00,-47.00,43.00
2022-02-01,01:45,18.62,24.74,21.00,,,,,,43.00,45.00,-38.00,37.00,-45.00,36.00,-43.00,42.00,-47.00,43.00
2022-02-01,02:00,18.96,24.08,24.00,,,,,,43.00,45.00,-41.00,37.00,-43.00,43.00,-48.00,45.00,-46.00,47.00
2022-02-01,02:15,18.64,24.75,101.00,,,,,,36.00,45.00,-96.00,215.00,-109.00,283.00,-134.00,313.00,-155.00,271.00
2022-02-01,02:30,19.19,24.44,578.00,,,,,,27.00,44.00,-100.00,191.00,-148.00,361.00,-170.00,324.00,-126.00,242.00
2022-02-01,02:45,18.83,24.93,521.00,,,,,,18.00,44.00,-174.00,301.00,-196.00,319.00,-209.00,369.00,-189.00,370.00
2022-02-01,03:00,18.67,24.79,434.00,,,,,,1.00,43.00,-62.00,112.00,-82.00,172.00,-90.00,169.00,-79.00,187.00
2022-02-01,03:15,18.65,25.85,23.00,,,,,,2.00,2.00,-38.00,39.00,-44.00,42.00,-45.00,43.00,-44.00,40.00
2022-02-01,03:30,18.96,24.87,24.00,,,,,,2.00,2.00,-46.00,39.00,-42.00,40.00,-46.00,41.00,-44.00,43.00
2022-02-01,03:45,18.79,25.76,174.00,,,,,,2.00,2.00,-41.00,39.00,-39.00,45.00,-41.00,46.00,-60.00,51.00
2022-02-01,04:00,18.91,24.89,480.00,,,,,,1.00,2.00,-689.00,752.00,-821.00,749.00,-735.00,1004.00,-659.00,1063.00
2022-02-01,04:15,18.49,25.06,20.00,,,,,,2.00,2.00,-43.00,41.00,-43.00,37.00,-48.00,41.00,-51.00,42.00
2022-02-01,04:30,,,,,,,,,,,,,,,,,,
2022-02-01,04:45,17.93,24.81,24.00,,,,,,2.00,2.00,-41.00,40.00,-44.00,43.00,-46.00,45.00,-44.00,40.00
2022-02-01,05:00,17.35,24.70,23.00,,,,,,2.00,2.00,-44.00,39.00,-41.00,39.00,-50.00,41.00,-46.00,37.00
2022-02-01,05:15,17.10,24.71,26.00,,,,,,2.00,2.00,-39.00,40.00,-41.00,37.00,-44.00,42.00,-47.00,36.00
2022-02-01,05:30,16.74,24.85,23.00,,,,,,2.00,2.00,-39.00,36.00,-44.00,39.00,-41.00,43.00,-48.00,40.00
2022-02-01,05:45,16.41,24.94,19.00,,,,,,2.00,2.00,-37.00,41.00,-41.00,47.00,-41.00,42.00,-39.00,45.00
2022-02-01,06:00,16.49,26.62,26.00,,,,,,2.00,2.00,-37.00,43.00,-38.00,38.00,-42.00,37.00,-41.00,37.00
2022-02-01,06:15,17.11,26.22,20.00,,,,,,2.00,2.00,-38.00,37.00,-44.00,44.00,-40.00,40.00,-42.00,42.00
2022-02-01,06:30,16.61,25.62,26.00,,,,,,2.00,2.00,-38.00,36.00,-44.00,42.00,-46.00,48.00,-48.00,36.00
2022-02-01,06:45,16.42,26.61,20.00,,,,,,2.00,2.00,-38.00,39.00,-41.00,41.00,-43.00,46.00,-42.00,38.00
2022-02-01,07:00,17.09,26.31,23.00,,,,,,2.00,2.00,-39.00,35.00,-42.00,38.00,-43.00,41.00,-42.00,37.00
2022-02-01,07:15,16.72,25.96,23.00,,,,,,2.00,2.00,-40.00,41.00,-42.00,39.00,-41.00,41.00,-39.00,42.00
2022-02-01,07:30,16.44,26.44,25.00,,,,,,2.00,2.00,-41.00,39.00,-47.00,43.00,-45.00,45.00,-46.00,42.00
2022-02-01,07:45,17.12,26.79,20.00,,,,,,2.00,2.00,-42.00,38.00,-40.00,38.00,-44.00,42.00,-40.00,35.00
2022-02-01,08:00,16.75,26.02,24.00,,,,,,2.00,2.00,-40.00,44.00,-39.00,40.00,-42.00,42.00,-47.00,43.00
2022-02-01,08:15,16.43,26.68,22.00,,,,,,2.00,2.00,-40.00,42.00,-38.00,44.00,-43.00,41.00,-41.00,37.00
2022-02-01,08:30,,,,,,,,,,,,,,,,,,
2022-02-01,08:45,16.88,26.21,30.00,,,,,,2.00,2.00,-39.00,38.00,-42.00,40.00,-45.00,42.00,-39.00,40.00
2022-02-01,09:00,16.41,26.62,21.00,,,,,,2.00,2.00,-38.00,37.00,-40.00,39.00,-39.00,42.00,-46.00,43.00
2022-02-01,09:15,17.11,26.64,20.00,,,,,,2.00,2.00,-36.00,45.00,-37.00,36.00,-46.00,36.00,-39.00,33.00
2022-02-01,09:30,16.63,26.21,26.00,,,,,,2.00,2.00,-41.00,37.00,-39.00,45.00,-47.00,46.00,-46.00,41.00
2022-02-01,09:45,16.44,26.92,21.00,,,,,,2.00,2.00,-42.00,38.00,-43.00,44.00,-44.00,47.00,-44.00,42.00
2022-02-01,10:00,16.97,26.19,25.00,,,,,,2.00,2.00,-40.00,41.00,-37.00,44.00,-40.00,36.00,-40.00,37.00
