Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2021-07-01,14:45,21.22,48.55,356.00,,,,,,84.00,116.00,-54.00,68.00,-68.00,98.00,-114.00,152.00,-91.00,138.00
2021-07-01,15:00,21.39,49.83,495.00,,,,,,92.00,135.00,-107.00,192.00,-206.00,240.00,-163.00,266.00,-135.00,223.00
2021-07-01,15:15,21.52,49.35,483.00,,,,,,124.00,145.00,-63.00,95.00,-99.00,166.00,-124.00,163.00,-84.00,126.00
2021-07-01,15:30,21.31,47.66,430.00,,,,,,134.00,148.00,-54.00,66.00,-92.00,129.00,-84.00,134.00,-74.00,89.00
2021-07-01,15:45,21.14,46.34,316.00,,,,,,123.00,152.00,-123.00,178.00,-136.00,287.00,-132.00,223.00,-92.00,187.00
2021-07-01,16:00,21.38,46.78,322.00,,,,,,139.00,150.00,-64.00,122.00,-67.00,154.00,-110.00,167.00,-81.00,183.00
2021-07-01,16:15,21.25,47.26,346.00,,,,,,138.00,145.00,-58.00,116.00,-114.00,171.00,-130.00,231.00,-104.00,179.00
2021-07-01,16:30,20.78,47.23,21.00,,,,,,141.00,142.00,-47.00,35.00,-42.00,45.00,-49.00,41.00,-43.00,43.00
2021-07-01,16:45,20.94,47.84,22.00,,,,,,140.00,142.00,-45.00,40.00,-44.00,42.00,-47.00,37.00,-42.00,44.00
2021-07-01,17:00,21.09,48.48,279.00,,,,,,124.00,140.00,-64.00,127.00,-76.00,121.00,-100.00,190.00,-76.00,207.00
2021-07-01,17:15,21.16,49.66,27.00,,,,,,129.00,132.00,-41.00,34.00,-41.00,37.00,-44.00,40.00,-41.00,40.00
2021-07-01,17:30,21.18,50.28,380.00,,,,,,102.00,129.00,-115.00,135.00,-153.00,262.00,-161.00,193.00,-104.00,214.00
2021-07-01,17:45,21.47,50.99,307.00,,,,,,104.00,128.00,-152.00,454.00,-167.00,470.00,-178.00,422.00,-144.00,396.00
2021-07-01,18:00,21.20,50.33,478.00,,,,,,103.00,129.00,-164.00,637.00,-158.00,579.00,-175.00,562.00,-177.00,528.00
2021-07-01,18:15,20.97,49.34,286.00,,,,,,122.00,130.00,-76.00,125.00,-131.00,220.00,-92.00,145.00,-71.00,105.00
2021-07-01,18:30,20.98,49.10,166.00,,,,,,129.00,134.00,-79.00,115.00,-108.00,204.00,-147.00,254.00,-106.00,182.00
2021-07-01,18:45,21.21,48.90,417.00,,,,,,128.00,138.00,-40.00,71.00,-81.00,118.00,-77.00,128.00,-49.00,103.00
2021-07-01,19:00,21.46,49.39,403.00,,,,,,127.00,148.00,-63.00,148.00,-93.00,232.00,-113.00,307.00,-84.00,231.00
2021-07-01,19:15,21.35,49.93,513.00,,,,,,108.00,148.00,-136.00,223.00,-173.00,235.00,-191.00,275.00,-220.00,247.00
2021-07-01,19:30,21.04,48.65,474.00,,,,,,109.00,144.00,-105.00,108.00,-195.00,190.00,-174.00,144.00,-120.00,141.00
2021-07-01,19:45,21.28,48.75,483.00,,,,,,135.00,141.00,-42.00,43.00,-57.00,124.00,-52.00,61.00,-51.00,41.00
2021-07-01,20:00,21.49,49.20,471.00,,,,,,125.00,141.00,-50.00,68.00,-81.00,116.00,-87.00,127.00,-75.00,89.00
2021-07-01,20:15,21.30,49.45,533.00,,,,,,112.00,133.00,-78.00,121.00,-98.00,178.00,-112.00,211.00,-104.00,128.00
2021-07-01,20:30,21.17,48.49,396.00,,,,,,111.00,122.00,-56.00,68.00,-87.00,126.00,-75.00,132.00,-84.00,100.00
2021-07-01,20:45,21.11,47.37,408.00,,,,,,88.00,110.00,-43.00,42.00,-41.00,40.00,-43.00,40.00,-46.00,43.00
2021-07-01,21:00,20.95,47.05,329.00,,,,,,53.00,87.00,-104.00,175.00,-137.00,278.00,-138.00,260.00,-101.00,185.00
2021-07-01,21:15,21.20,48.82,133.00,,,,,,43.00,61.00,-52.00,43.00,-43.00,41.00,-52.00,44.00,-50.00,48.00
2021-07-01,21:30,21.07,49.10,24.00,,,,,,40.00,43.00,-41.00,37.00,-49.00,42.00,-45.00,44.00,-44.00,37.00
2021-07-01,21:45,20.79,49.21,394.00,,,,,,31.00,40.00,-43.00,41.00,-59.00,42.00,-49.00,62.00,-48.00,89.00
2021-07-01,22:00,20.78,49.26,468.00,,,,,,32.00,36.00,-50.00,58.00,-88.00,107.00,-88.00,124.00,-88.00,101.00
2021-07-01,22:15,20.82,48.10,21.00,,,,,,33.00,35.00,-44.00,42.00,-43.00,42.00,-50.00,45.00,-47.00,44.00
2021-07-01,22:30,20.75,47.73,23.00,,,,,,35.00,36.00,-38.00,38.00,-40.00,44.00,-44.00,42.00,-47.00,39.00
2021-07-01,22:45,20.65,47.41,25.00,,,,,,36.00,55.00,-44.00,47.00,-44.00,53.00,-50.00,47.00,-47.00,46.00
2021-07-01,23:00,20.83,48.47,446.00,,,,,,53.00,83.00,-62.00,93.00,-88.00,153.00,-87.00,138.00,-72.00,106.00
2021-07-01,23:15,20.96,48.54,386.00,,,,,,62.00,134.00,-90.00,115.00,-122.00,148.00,-161.00,243.00,-143.00,215.00
2021-07-01,23:30,21.08,47.28,299.00,,,,,,117.00,181.00,-66.00,98.00,-68.00,162.00,-86.00,179.00,-74.00,150.00
2021-07-01,23:45,21.00,45.78,25.00,,,,,,170.00,195.00,-46.00,43.00,-49.00,45.00,-47.00,44.00,-64.00,39.00
2021-07-02,00:00,20.68,45.51,21.00,,,,,,92.00,168.00,-46.00,46.00,-47.00,42.00,-46.00,43.00,-54.00,44.00
2021-07-02,00:15,20.69,46.62,22.00,,,,,,76.00,94.00,-44.00,39.00,-39.00,35.00,-37.00,37.00,-39.00,44.00
2021-07-02,00:30,20.89,47.44,21.00,,,,,,55.00,87.00,-49.00,41.00,-45.00,44.00,-50.00,49.00,-45.00,39.00
2021-07-02,00:45,,,,,,,,,,,,,,,,,,
2021-07-02,01:00,21.04,48.92,23.00,,,,,,47.00,63.00,-45.00,46.00,-47.00,42.00,-47.00,48.00,-51.00,43.00
2021-07-02,01:15,,,,,,,,,,,,,,,,,,
2021-07-02,01:30,21.18,50.01,24.00,,,,,,44.00,47.00,-42.00,40.00,-44.00,41.00,-48.00,44.00,-47.00,54.00
2021-07-02,01:45,,,,,,,,,,,,,,,,,,
2021-07-02,02:00,21.30,50.59,24.00,,,,,,44.00,45.00,-48.00,44.00,-47.00,43.00,-49.00,49.00,-49.00,48.00
2021-07-02,02:15,,,,,,,,,,,,,,,,,,
2021-07-02,02:30,21.39,50.72,25.00,,,,,,44.00,46.00,-45.00,44.00,-47.00,47.00,-45.00,43.00,-48.00,40.00
2021-07-02,02:45,,,,,,,,,,,,,,,,,,
2021-07-02,03:00,21.45,50.75,24.00,,,,,,44.00,46.00,-50.00,41.00,-47.00,44.00,-45.00,51.00,-44.00,45.00
2021-07-02,03:15,,,,,,,,,,,,,,,,,,
2021-07-02,03:30,21.50,50.90,379.00,,,,,,28.00,47.00,-77.00,71.00,-82.00,155.00,-103.00,132.00,-86.00,85.00
2021-07-02,03:45,21.60,51.99,490.00,,,,,,0.00,47.00,-76.00,172.00,-170.00,223.00,-123.00,199.00,-89.00,171.00
2021-07-02,04:00,21.82,51.70,325.00,,,,,,0.00,44.00,-46.00,60.00,-56.00,84.00,-76.00,112.00,-66.00,97.00
2021-07-02,04:15,21.82,51.07,22.00,,,,,,1.00,1.00,-37.00,43.00,-41.00,37.00,-45.00,40.00,-38.00,42.00
2021-07-02,04:30,21.74,51.14,26.00,,,,,,1.00,1.00,-45.00,39.00,-47.00,59.00,-50.00,49.00,-47.00,42.00
2021-07-02,04:45,21.63,51.43,23.00,,,,,,1.00,1.00,-41.00,43.00,-44.00,40.00,-51.00,43.00,-45.00,41.00
2021-07-02,05:00,21.57,51.33,22.00,,,,,,1.00,1.00,-45.00,40.00,-44.00,47.00,-43.00,44.00,-46.00,39.00
2021-07-02,05:15,21.51,51.44,26.00,,,,,,1.00,1.00,-39.00,41.00,-46.00,41.00,-40.00,46.00,-46.00,41.00
2021-07-02,05:30,21.46,51.62,414.00,,,,,,1.00,1.00,-160.00,235.00,-140.00,237.00,-217.00,210.00,-196.00,165.00
2021-07-02,05:45,21.44,51.77,26.00,,,,,,1.00,1.00,-43.00,41.00,-43.00,46.00,-45.00,47.00,-42.00,50.00
2021-07-02,06:00,21.39,51.83,23.00,,,,,,1.00,1.00,-42.00,37.00,-41.00,48.00,-44.00,47.00,-48.00,52.00
2021-07-02,06:15,,,,,,,,,,,,,,,,,,
2021-07-02,06:30,21.35,51.81,21.00,,,,,,1.00,1.00,-42.00,47.00,-42.00,44.00,-47.00,43.00,-50.00,40.00
2021-07-02,06:45,21.32,51.89,22.00,,,,,,1.00,1.00,-44.00,42.00,-47.00,43.00,-48.00,44.00,-40.00,44.00
2021-07-02,07:00,21.23,51.94,24.00,,,,,,1.00,1.00,-49.00,44.00,-44.00,42.00,-45.00,43.00,-47.00,47.00
2021-07-02,07:15,,,,,,,,,,,,,,,,,,
2021-07-02,07:30,21.19,51.98,24.00,,,,,,1.00,1.00,-41.00,44.00,-49.00,42.00,-44.00,44.00,-43.00,38.00
2021-07-02,07:45,21.15,52.18,24.00,,,,,,1.00,1.00,-48.00,42.00,-45.00,41.00,-49.00,47.00,-43.00,43.00
2021-07-02,08:00,21.09,52.22,22.00,,,,,,1.00,1.00,-48.00,39.00,-46.00,40.00,-41.00,44.00,-42.00,44.00
2021-07-02,08:15,,,,,,,,,,,,,,,,,,
2021-07-02,08:30,21.07,52.15,26.00,,,,,,1.00,1.00,-42.00,41.00,-47.00,43.00,-44.00,42.00,-42.00,42.00
2021-07-02,08:45,20.97,52.31,23.00,,,,,,1.00,1.00,-44.00,42.00,-49.00,40.00,-47.00,40.00,-44.00,42.00
2021-07-02,09:00,20.94,52.06,23.00,,,,,,1.00,1.00,-49.00,38.00,-44.00,40.00,-45.00,56.00,-43.00,41.00
2021-07-02,09:15,,,,,,,,,,,,,,,,,,
2021-07-02,09:30,20.88,52.02,22.00,,,,,,1.00,1.00,-44.00,39.00,-47.00,42.00,-49.00,45.00,-43.00,40.00
2021-07-02,09:45,20.78,52.20,22.00,,,,,,1.00,1.00,-47.00,41.00,-44.00,43.00,-49.00,46.00,-40.00,45.00
2021-07-02,10:00,20.78,51.76,24.00,,,,,,1.00,1.00,-41.00,40.00,-50.00,43.00,-45.00,44.00,-44.00,42.00
2021-07-02,10:15,20.75,51.90,,,,,,,,,,,,,,,,
2021-07-02,10:30,20.73,51.82,24.00,,,,,,1.00,3.00,-41.00,43.00,-51.00,48.00,-47.00,48.00,-40.00,51.00
2021-07-02,10:45,20.65,51.81,25.00,,,,,,3.00,5.00,-45.00,43.00,-44.00,39.00,-49.00,43.00,-41.00,46.00
2021-07-02,11:00,20.59,51.91,22.00,,,,,,5.00,10.00,-51.00,40.00,-46.00,41.00,-52.00,50.00,-48.00,47.00
2021-07-02,11:15,,,,,,,,,,,,,,,,,,
2021-07-02,11:30,20.57,51.84,22.00,,,,,,10.00,15.00,-45.00,46.00,-49.00,40.00,-43.00,42.00,-44.00,43.00
2021-07-02,11:45,20.52,51.76,23.00,,,,,,16.00,45.00,-42.00,38.00,-46.00,48.00,-48.00,43.00,-42.00,39.00
2021-07-02,12:00,20.54,51.68,25.00,,,,,,28.00,58.00,-44.00,37.00,-45.00,41.00,-42.00,39.00,-44.00,40.00
2021-07-02,12:15,,,,,,,,,,,,,,,,,,
2021-07-02,12:30,20.51,51.62,24.00,,,,,,25.00,38.00,-40.00,40.00,-43.00,45.00,-47.00,50.00,-47.00,43.00
2021-07-02,12:45,20.50,51.57,22.00,,,,,,27.00,37.00,-49.00,51.00,-43.00,42.00,-46.00,40.00,-42.00,43.00
2021-07-02,13:00,20.52,51.67,23.00,,,,,,31.00,35.00,-40.00,42.00,-43.00,48.00,-44.00,42.00,-41.00,45.00
2021-07-02,13:15,20.53,51.70,465.00,,,,,,26.00,33.00,-41.00,64.00,-44.00,54.00,-59.00,167.00,-93.00,150.00
2021-07-02,13:30,20.57,52.18,144.00,,,,,,25.00,80.00,-105.00,279.00,-129.00,337.00,-137.00,311.00,-130.00,281.00
2021-07-02,13:45,20.71,52.11,428.00,,,,,,78.00,86.00,-45.00,42.00,-43.00,41.00,-62.00,97.00,-91.00,78.00
2021-07-02,14:00,20.89,52.78,525.00,,,,,,68.00,96.00,-79.00,111.00,-101.00,194.00,-140.00,144.00,-126.00,136.00
2021-07-02,14:15,21.01,53.28,399.00,,,,,,47.00,97.00,-76.00,176.00,-94.00,257.00,-107.00,242.00,-96.00,226.00
2021-07-02,14:30,21.04,53.58,358.00,,,,,,62.00,86.00,-59.00,91.00,-88.00,136.00,-112.00,170.00,-84.00,153.00
2021-07-02,14:45,21.06,53.61,414.00,,,,,,82.00,100.00,-46.00,55.00,-58.00,91.00,-75.00,108.00,-63.00,65.00
2021-07-02,15:00,21.11,53.85,402.00,,,,,,96.00,119.00,-71.00,110.00,-95.00,196.00,-140.00,220.00,-112.00,183.00
2021-07-02,15:15,,,,,,,,,,,,,,,,,,
2021-07-02,15:30,21.23,53.54,29.00,,,,,,120.00,128.00,-41.00,48.00,-42.00,46.00,-47.00,44.00,-48.00,38.00
2021-07-02,15:45,21.17,53.60,23.00,,,,,,113.00,139.00,-41.00,40.00,-49.00,45.00,-52.00,49.00,-45.00,44.00
2021-07-02,16:00,21.23,53.81,386.00,,,,,,117.00,132.00,-94.00,203.00,-152.00,280.00,-144.00,306.00,-104.00,251.00
2021-07-02,16:15,21.44,53.92,500.00,,,,,,103.00,129.00,-72.00,100.00,-87.00,193.00,-110.00,217.00,-72.00,179.00
2021-07-02,16:30,21.46,52.80,332.00,,,,,,119.00,128.00,-101.00,91.00,-218.00,248.00,-191.00,192.00,-107.00,159.00
2021-07-02,16:45,21.16,50.21,434.00,,,,,,124.00,130.00,-47.00,46.00,-42.00,45.00,-54.00,67.00,-54.00,66.00
2021-07-02,17:00,21.35,49.95,31.00,,,,,,110.00,126.00,-43.00,43.00,-46.00,43.00,-51.00,44.00,-43.00,45.00
2021-07-02,17:15,,,,,,,,,,,,,,,,,,
2021-07-02,17:30,21.42,50.04,24.00,,,,,,108.00,112.00,-48.00,38.00,-44.00,40.00,-45.00,44.00,-46.00,45.00
2021-07-02,17:45,,,,,,,,,,,,,,,,,,
2021-07-02,18:00,21.40,50.74,30.00,,,,,,90.00,111.00,-48.00,44.00,-49.00,46.00,-48.00,45.00,-47.00,47.00
2021-07-02,18:15,,,,,,,,,,,,,,,,,,
2021-07-02,18:30,21.48,50.87,27.00,,,,,,101.00,108.00,-43.00,37.00,-52.00,46.00,-47.00,48.00,-44.00,46.00
2021-07-02,18:45,21.27,51.82,480.00,,,,,,92.00,108.00,-67.00,63.00,-73.00,134.00,-129.00,154.00,-129.00,151.00
2021-07-02,19:00,21.57,52.38,343.00,,,,,,99.00,110.00,-53.00,122.00,-82.00,187.00,-113.00,221.00,-85.00,153.00
2021-07-02,19:15,21.58,48.99,665.00,,,,,,84.00,107.00,-113.00,326.00,-217.00,414.00,-225.00,494.00,-141.00,384.00
2021-07-02,19:30,21.28,47.96,415.00,,,,,,94.00,104.00,-74.00,136.00,-119.00,224.00,-147.00,250.00,-107.00,197.00
2021-07-02,19:45,21.18,47.67,402.00,,,,,,87.00,101.00,-65.00,123.00,-111.00,220.00,-106.00,206.00,-77.00,145.00
2021-07-02,20:00,21.70,48.87,474.00,,,,,,63.00,104.00,-310.00,442.00,-390.00,787.00,-321.00,443.00,-196.00,272.00
2021-07-02,20:15,22.20,50.13,488.00,,,,,,33.00,96.00,-1327.00,1634.00,-1245.00,1561.00,-1193.00,1408.00,-1326.00,1507.00
2021-07-02,20:30,22.34,49.90,20.00,,,,,,84.00,92.00,-68.00,183.00,-84.00,254.00,-112.00,259.00,-95.00,232.00
2021-07-02,20:45,22.21,49.60,22.00,,,,,,78.00,89.00,-47.00,43.00,-52.00,44.00,-45.00,50.00,-50.00,48.00
2021-07-02,21:00,21.94,50.05,24.00,,,,,,61.00,80.00,-49.00,42.00,-48.00,44.00,-48.00,45.00,-43.00,50.00
2021-07-02,21:15,21.81,50.35,24.00,,,,,,53.00,61.00,-41.00,43.00,-42.00,45.00,-47.00,43.00,-47.00,41.00
2021-07-02,21:30,21.75,50.58,26.00,,,,,,51.00,53.00,-37.00,37.00,-40.00,40.00,-48.00,37.00,-40.00,40.00
2021-07-02,21:45,21.73,50.79,35.00,,,,,,48.00,51.00,-47.00,47.00,-45.00,38.00,-46.00,51.00,-45.00,41.00
2021-07-02,22:00,21.71,50.98,23.00,,,,,,43.00,47.00,-48.00,44.00,-46.00,45.00,-45.00,46.00,-49.00,51.00
2021-07-02,22:15,21.73,50.92,23.00,,,,,,42.00,43.00,-43.00,39.00,-44.00,38.00,-47.00,45.00,-46.00,44.00
2021-07-02,22:30,21.74,50.90,24.00,,,,,,40.00,41.00,-46.00,42.00,-43.00,40.00,-48.00,45.00,-46.00,42.00
2021-07-02,22:45,21.74,51.06,23.00,,,,,,40.00,43.00,-42.00,43.00,-43.00,40.00,-51.00,48.00,-46.00,43.00
2021-07-02,23:00,21.80,50.98,25.00,,,,,,43.00,54.00,-58.00,39.00,-45.00,45.00,-55.00,54.00,-46.00,41.00
2021-07-02,23:15,21.82,51.11,21.00,,,,,,53.00,57.00,-48.00,43.00,-40.00,45.00,-47.00,41.00,-41.00,41.00
2021-07-02,23:30,21.86,51.10,23.00,,,,,,57.00,70.00,-40.00,38.00,-41.00,36.00,-47.00,41.00,-43.00,38.00
2021-07-02,23:45,21.91,50.94,25.00,,,,,,35.00,75.00,-44.00,42.00,-44.00,42.00,-47.00,49.00,-44.00,45.00
2021-07-03,00:00,21.90,50.99,25.00,,,,,,25.00,35.00,-46.00,48.00,-46.00,48.00,-45.00,47.00,-48.00,43.00
2021-07-03,00:15,21.91,50.93,22.00,,,,,,21.00,25.00,-51.00,46.00,-41.00,44.00,-50.00,44.00,-45.00,41.00
2021-07-03,00:30,21.94,50.92,25.00,,,,,,14.00,21.00,-41.00,41.00,-44.00,38.00,-44.00,42.00,-40.00,46.00
2021-07-03,00:45,,,,,,,,,,,,,,,,,,
2021-07-03,01:00,21.88,50.70,,,,,,,,,,,,,,,,
2021-07-03,01:15,,,,,,,,,,,,,,,,,,
2021-07-03,01:30,22.00,50.39,24.00,,,,,,1.00,2.00,-44.00,39.00,-45.00,47.00,-44.00,40.00,-46.00,44.00
2021-07-03,01:45,21.99,50.40,25.00,,,,,,0.00,1.00,-43.00,38.00,-54.00,44.00,-48.00,48.00,-52.00,43.00
2021-07-03,02:00,21.99,50.32,28.00,,,,,,0.00,0.00,-42.00,43.00,-50.00,40.00,-49.00,46.00,-42.00,42.00
2021-07-03,02:15,21.98,50.30,23.00,,,,,,0.00,0.00,-39.00,46.00,-45.00,40.00,-48.00,42.00,-53.00,38.00
2021-07-03,02:30,21.96,50.30,23.00,,,,,,0.00,0.00,-46.00,41.00,-41.00,39.00,-44.00,40.00,-40.00,39.00
2021-07-03,02:45,21.95,50.17,24.00,,,,,,0.00,0.00,-42.00,39.00,-45.00,43.00,-43.00,43.00,-46.00,41.00
2021-07-03,03:00,21.97,49.90,23.00,,,,,,0.00,0.00,-43.00,41.00,-45.00,44.00,-48.00,41.00,-45.00,53.00
2021-07-03,03:15,,,,,,,,,,,,,,,,,,
2021-07-03,03:30,21.97,49.57,25.00,,,,,,0.00,0.00,-42.00,42.00,-46.00,44.00,-47.00,53.00,-48.00,48.00
2021-07-03,03:45,21.94,49.47,23.00,,,,,,0.00,0.00,-39.00,41.00,-41.00,43.00,-46.00,40.00,-45.00,45.00
2021-07-03,04:00,21.90,49.43,24.00,,,,,,0.00,0.00,-48.00,44.00,-50.00,43.00,-43.00,43.00,-46.00,39.00
2021-07-03,04:15,21.90,49.29,22.00,,,,,,0.00,0.00,-46.00,35.00,-43.00,44.00,-43.00,41.00,-41.00,40.00
2021-07-03,04:30,21.90,49.20,21.00,,,,,,0.00,0.00,-39.00,39.00,-42.00,40.00,-43.00,46.00,-45.00,38.00
