Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2021-05-01,04:15,20.68,33.26,21.00,,,,,,1.00,1.00,-45.00,42.00,-44.00,47.00,-42.00,41.00,-42.00,42.00
2021-05-01,04:30,20.44,33.23,124.00,,,,,,1.00,1.00,-54.00,45.00,-41.00,41.00,-47.00,46.00,-41.00,44.00
2021-05-01,04:45,20.26,33.37,145.00,,,,,,1.00,2.00,-48.00,36.00,-43.00,41.00,-48.00,41.00,-51.00,44.00
2021-05-01,05:00,20.11,33.37,21.00,,,,,,1.00,1.00,-41.00,39.00,-41.00,41.00,-42.00,42.00,-39.00,36.00
2021-05-01,05:15,19.94,33.33,24.00,,,,,,1.00,1.00,-43.00,45.00,-47.00,46.00,-47.00,49.00,-42.00,44.00
2021-05-01,05:30,19.78,33.31,21.00,,,,,,1.00,1.00,-42.00,40.00,-38.00,46.00,-42.00,49.00,-40.00,36.00
2021-05-01,05:45,19.60,33.35,24.00,,,,,,1.00,1.00,-40.00,42.00,-45.00,47.00,-45.00,43.00,-40.00,40.00
2021-05-01,06:00,19.46,33.38,21.00,,,,,,1.00,1.00,,,,,,,,
2021-05-01,06:15,,,,,,,,,,,,,,,,,,
2021-05-01,06:30,19.27,33.50,24.00,,,,,,1.00,1.00,-40.00,43.00,-47.00,43.00,-49.00,44.00,-47.00,44.00
2021-05-01,06:45,18.96,33.64,23.00,,,,,,1.00,1.00,-39.00,40.00,-43.00,43.00,-48.00,46.00,-43.00,44.00
2021-05-01,07:00,18.81,33.79,21.00,,,,,,1.00,1.00,-44.00,46.00,-40.00,41.00,-43.00,41.00,-41.00,45.00
2021-05-01,07:15,,,,,,,,,,,,,,,,,,
2021-05-01,07:30,18.65,33.89,27.00,,,,,,1.00,1.00,-42.00,49.00,-44.00,44.00,-47.00,40.00,-40.00,48.00
2021-05-01,07:45,18.42,34.08,23.00,,,,,,1.00,1.00,-43.00,38.00,-45.00,37.00,-48.00,47.00,-41.00,40.00
2021-05-01,08:00,18.31,34.20,23.00,,,,,,1.00,1.00,-42.00,41.00,-46.00,38.00,-39.00,34.00,-41.00,38.00
2021-05-01,08:15,,,,,,,,,,,,,,,,,,
2021-05-01,08:30,18.14,34.34,25.00,,,,,,1.00,1.00,-46.00,43.00,-44.00,42.00,-44.00,40.00,-47.00,42.00
2021-05-01,08:45,17.90,34.58,24.00,,,,,,1.00,1.00,-44.00,39.00,-43.00,37.00,-45.00,40.00,-46.00,49.00
2021-05-01,09:00,17.78,34.60,20.00,,,,,,1.00,1.00,-40.00,40.00,-42.00,34.00,-46.00,45.00,-41.00,35.00
2021-05-01,09:15,,,,,,,,,,,,,,,,,,
2021-05-01,09:30,17.63,34.76,26.00,,,,,,1.00,1.00,-43.00,40.00,-47.00,42.00,-42.00,47.00,-52.00,43.00
2021-05-01,09:45,17.41,35.02,29.00,,,,,,1.00,1.00,-43.00,41.00,-40.00,37.00,-43.00,48.00,-39.00,39.00
2021-05-01,10:00,17.28,35.08,,,,,,,1.00,1.00,-38.00,33.00,-46.00,36.00,-43.00,36.00,-36.00,38.00
2021-05-01,10:15,17.22,35.20,28.00,,,,,,1.00,1.00,-39.00,39.00,-41.00,39.00,-44.00,43.00,-44.00,46.00
2021-05-01,10:30,17.10,35.23,26.00,,,,,,1.00,1.00,-37.00,41.00,-39.00,37.00,-46.00,42.00,-40.00,41.00
2021-05-01,10:45,16.97,35.41,27.00,,,,,,1.00,3.00,-44.00,40.00,-47.00,41.00,-42.00,51.00,-45.00,43.00
2021-05-01,11:00,16.87,35.50,,,,,,,,,-36.00,34.00,-40.00,37.00,-42.00,38.00,-41.00,40.00
2021-05-01,11:15,,,,,,,,,,,,,,,,,,
2021-05-01,11:30,16.74,35.58,266.00,,,,,,3.00,40.00,-42.00,42.00,-41.00,48.00,-44.00,44.00,-44.00,44.00
2021-05-01,11:45,17.86,34.95,142.00,,,,,,17.00,71.00,-48.00,45.00,-44.00,41.00,-52.00,55.00,-54.00,91.00
2021-05-01,12:00,18.94,34.27,24.00,,,,,,21.00,39.00,-50.00,40.00,-43.00,40.00,-41.00,39.00,-40.00,39.00
2021-05-01,12:15,19.96,33.62,23.00,,,,,,17.00,24.00,-40.00,42.00,-53.00,47.00,-43.00,45.00,-42.00,44.00
2021-05-01,12:30,21.06,32.63,22.00,,,,,,23.00,63.00,-43.00,45.00,-43.00,43.00,-45.00,48.00,-48.00,45.00
2021-05-01,12:45,21.87,31.87,25.00,,,,,,21.00,55.00,-39.00,45.00,-43.00,50.00,-47.00,45.00,-44.00,48.00
2021-05-01,13:00,22.35,31.94,25.00,,,,,,46.00,63.00,-52.00,39.00,-50.00,44.00,-42.00,45.00,-47.00,41.00
2021-05-01,13:15,21.73,34.05,29.00,,,,,,64.00,112.00,-39.00,42.00,-45.00,44.00,-46.00,45.00,-44.00,44.00
2021-05-01,13:30,21.77,33.34,340.00,,,,,,38.00,129.00,-706.00,1069.00,-630.00,1103.00,-961.00,1311.00,-973.00,1215.00
2021-05-01,13:45,21.43,34.28,240.00,,,,,,35.00,41.00,-45.00,53.00,-46.00,45.00,-56.00,69.00,-81.00,94.00
2021-05-01,14:00,21.13,34.01,490.00,,,,,,25.00,45.00,-110.00,224.00,-170.00,305.00,-183.00,385.00,-124.00,259.00
2021-05-01,14:15,20.99,34.28,698.00,,,,,,32.00,172.00,-126.00,228.00,-125.00,243.00,-148.00,162.00,-112.00,174.00
2021-05-01,14:30,20.94,34.35,314.00,,,,,,41.00,259.00,-54.00,69.00,-61.00,112.00,-83.00,125.00,-59.00,100.00
2021-05-01,14:45,20.85,34.24,408.00,,,,,,80.00,255.00,-68.00,74.00,-67.00,137.00,-86.00,132.00,-75.00,118.00
2021-05-01,15:00,21.66,33.99,22.00,,,,,,81.00,113.00,-47.00,37.00,-44.00,44.00,-43.00,40.00,-44.00,46.00
2021-05-01,15:15,21.45,33.52,21.00,,,,,,84.00,108.00,-44.00,39.00,-43.00,36.00,-41.00,41.00,-39.00,38.00
2021-05-01,15:30,21.03,33.91,24.00,,,,,,85.00,257.00,-47.00,44.00,-46.00,43.00,-45.00,46.00,-48.00,47.00
2021-05-01,15:45,20.95,34.09,22.00,,,,,,99.00,200.00,-46.00,43.00,-40.00,45.00,-49.00,45.00,-47.00,44.00
2021-05-01,16:00,21.71,33.28,24.00,,,,,,104.00,215.00,-46.00,41.00,-48.00,40.00,-45.00,51.00,-50.00,37.00
2021-05-01,16:15,,,,,,,,,,,,,,,,,,
2021-05-01,16:30,21.29,33.67,316.00,,,,,,85.00,194.00,-46.00,73.00,-73.00,135.00,-88.00,159.00,-78.00,119.00
2021-05-01,16:45,21.35,33.63,392.00,,,,,,74.00,184.00,-51.00,92.00,-69.00,161.00,-87.00,165.00,-54.00,100.00
2021-05-01,17:00,21.40,33.20,478.00,,,,,,121.00,165.00,-140.00,292.00,-147.00,382.00,-234.00,457.00,-251.00,359.00
2021-05-01,17:15,21.31,33.12,234.00,,,,,,76.00,180.00,-42.00,40.00,-46.00,49.00,-45.00,46.00,-49.00,46.00
2021-05-01,17:30,21.32,33.09,498.00,,,,,,79.00,169.00,-88.00,181.00,-132.00,353.00,-215.00,510.00,-134.00,370.00
2021-05-01,17:45,21.27,33.48,225.00,,,,,,94.00,168.00,-52.00,88.00,-77.00,193.00,-98.00,161.00,-72.00,92.00
2021-05-01,18:00,21.28,33.44,21.00,,,,,,99.00,189.00,-39.00,40.00,-50.00,40.00,-44.00,48.00,-46.00,42.00
2021-05-01,18:15,21.24,33.40,25.00,,,,,,101.00,165.00,-43.00,41.00,-39.00,42.00,-41.00,51.00,-50.00,43.00
2021-05-01,18:30,21.21,33.51,25.00,,,,,,92.00,186.00,-42.00,45.00,-51.00,45.00,-48.00,47.00,-50.00,44.00
2021-05-01,18:45,21.17,33.76,22.00,,,,,,149.00,194.00,-37.00,41.00,-47.00,44.00,-41.00,48.00,-49.00,42.00
2021-05-01,19:00,21.19,33.90,30.00,,,,,,183.00,212.00,-41.00,44.00,-43.00,38.00,-42.00,41.00,-40.00,39.00
2021-05-01,19:15,,,,,,,,,,,,,,,,,,
2021-05-01,19:30,21.28,34.35,26.00,,,,,,202.00,209.00,-43.00,43.00,-43.00,50.00,-58.00,47.00,-47.00,39.00
2021-05-01,19:45,21.34,35.10,23.00,,,,,,92.00,222.00,-45.00,40.00,-48.00,42.00,-54.00,48.00,-43.00,39.00
2021-05-01,20:00,21.45,35.51,22.00,,,,,,99.00,231.00,-39.00,41.00,-43.00,45.00,-43.00,46.00,-44.00,45.00
2021-05-01,20:15,21.55,36.18,261.00,,,,,,90.00,225.00,-45.00,38.00,-45.00,41.00,-46.00,49.00,-46.00,41.00
2021-05-01,20:30,21.68,36.85,312.00,,,,,,87.00,209.00,-42.00,39.00,-56.00,56.00,-54.00,66.00,-43.00,54.00
2021-05-01,20:45,21.84,36.99,332.00,,,,,,127.00,201.00,-53.00,45.00,-52.00,65.00,-57.00,51.00,-47.00,52.00
2021-05-01,21:00,21.97,37.01,236.00,,,,,,174.00,187.00,-39.00,59.00,-47.00,49.00,-59.00,75.00,-52.00,85.00
2021-05-01,21:15,22.18,37.20,213.00,,,,,,116.00,182.00,-46.00,49.00,-44.00,51.00,-53.00,52.00,-58.00,57.00
2021-05-01,21:30,22.30,37.43,22.00,,,,,,138.00,161.00,-39.00,43.00,-43.00,46.00,-42.00,38.00,-40.00,38.00
2021-05-01,21:45,22.37,37.69,25.00,,,,,,119.00,141.00,-48.00,44.00,-43.00,46.00,-48.00,47.00,-45.00,43.00
2021-05-01,22:00,22.47,37.82,24.00,,,,,,109.00,119.00,-41.00,39.00,-40.00,44.00,-49.00,46.00,-55.00,44.00
2021-05-01,22:15,22.55,37.85,259.00,,,,,,98.00,108.00,-44.00,43.00,-47.00,52.00,-55.00,44.00,-45.00,43.00
2021-05-01,22:30,22.80,37.97,271.00,,,,,,90.00,106.00,-40.00,60.00,-53.00,79.00,-75.00,162.00,-61.00,105.00
2021-05-01,22:45,23.07,38.02,372.00,,,,,,74.00,110.00,-93.00,98.00,-129.00,203.00,-178.00,233.00,-115.00,193.00
2021-05-01,23:00,,,,,,,,,,,,,,,,,,
2021-05-01,23:15,23.40,37.53,417.00,,,,,,66.00,127.00,-73.00,105.00,-92.00,161.00,-107.00,203.00,-72.00,172.00
2021-05-01,23:30,23.37,37.28,22.00,,,,,,68.00,108.00,-46.00,39.00,-45.00,42.00,-41.00,43.00,-45.00,41.00
2021-05-01,23:45,23.38,37.14,320.00,,,,,,43.00,109.00,-78.00,114.00,-107.00,188.00,-123.00,194.00,-97.00,170.00
2021-05-02,00:00,23.40,36.27,293.00,,,,,,20.00,56.00,-823.00,600.00,-1250.00,993.00,-1180.00,1101.00,-782.00,860.00
2021-05-02,00:15,22.75,36.89,319.00,,,,,,35.00,49.00,-104.00,165.00,-140.00,270.00,-162.00,224.00,-116.00,128.00
2021-05-02,00:30,22.34,37.34,349.00,,,,,,40.00,49.00,-57.00,70.00,-73.00,111.00,-91.00,125.00,-96.00,133.00
2021-05-02,00:45,21.88,37.43,330.00,,,,,,44.00,45.00,-39.00,52.00,-43.00,44.00,-62.00,91.00,-65.00,113.00
2021-05-02,01:00,21.61,37.32,19.00,,,,,,44.00,44.00,-41.00,36.00,-44.00,37.00,-46.00,43.00,-43.00,43.00
2021-05-02,01:15,21.18,37.56,23.00,,,,,,43.00,44.00,-42.00,42.00,-56.00,46.00,-47.00,50.00,-44.00,46.00
2021-05-02,01:30,20.89,38.47,20.00,,,,,,43.00,43.00,-40.00,40.00,-44.00,42.00,-49.00,38.00,-42.00,44.00
2021-05-02,01:45,21.21,39.24,23.00,,,,,,43.00,43.00,-41.00,43.00,-46.00,39.00,-48.00,50.00,-44.00,43.00
2021-05-02,02:00,21.18,39.09,28.00,,,,,,43.00,43.00,-40.00,41.00,-46.00,45.00,-45.00,50.00,-41.00,41.00
2021-05-02,02:15,20.70,38.93,23.00,,,,,,43.00,43.00,-40.00,36.00,-45.00,47.00,-49.00,47.00,-56.00,43.00
2021-05-02,02:30,20.91,39.53,667.00,,,,,,19.00,44.00,-176.00,287.00,-286.00,528.00,-267.00,603.00,-164.00,290.00
2021-05-02,02:45,21.02,39.06,298.00,,,,,,37.00,45.00,-53.00,41.00,-59.00,57.00,-64.00,67.00,-47.00,60.00
2021-05-02,03:00,20.86,38.53,25.00,,,,,,44.00,44.00,-39.00,35.00,-41.00,37.00,-46.00,40.00,-45.00,35.00
2021-05-02,03:15,20.69,38.47,41.00,,,,,,43.00,45.00,-46.00,40.00,-43.00,47.00,-44.00,48.00,-43.00,43.00
2021-05-02,03:30,20.91,38.94,24.00,,,,,,43.00,45.00,-46.00,44.00,-44.00,41.00,-51.00,41.00,-48.00,46.00
2021-05-02,03:45,21.22,39.28,479.00,,,,,,0.00,45.00,-574.00,443.00,-342.00,373.00,-487.00,372.00,-637.00,523.00
2021-05-02,04:00,20.74,38.76,27.00,,,,,,1.00,1.00,-48.00,39.00,-51.00,42.00,-50.00,44.00,-44.00,38.00
2021-05-02,04:15,,,,,,,,,,,,,,,,,,
2021-05-02,04:30,20.03,39.05,24.00,,,,,,1.00,1.00,-42.00,41.00,-45.00,42.00,-51.00,44.00,-45.00,45.00
2021-05-02,04:45,19.99,39.81,103.00,,,,,,1.00,1.00,-44.00,41.00,-44.00,48.00,-56.00,45.00,-62.00,54.00
2021-05-02,05:00,20.33,40.26,67.00,,,,,,1.00,1.00,-38.00,39.00,-42.00,38.00,-52.00,47.00,-43.00,43.00
2021-05-02,05:15,19.90,40.39,22.00,,,,,,1.00,1.00,-44.00,42.00,-39.00,42.00,-46.00,37.00,-41.00,39.00
2021-05-02,05:30,19.49,40.51,23.00,,,,,,1.00,1.00,-41.00,40.00,-48.00,37.00,-46.00,38.00,-40.00,39.00
2021-05-02,05:45,19.79,40.70,25.00,,,,,,1.00,1.00,-44.00,38.00,-43.00,43.00,-45.00,41.00,-45.00,45.00
2021-05-02,06:00,20.04,40.93,20.00,,,,,,1.00,1.00,-45.00,39.00,-42.00,44.00,-42.00,47.00,-41.00,49.00
2021-05-02,06:15,20.13,41.09,20.00,,,,,,1.00,1.00,-38.00,42.00,-39.00,42.00,-39.00,42.00,-42.00,42.00
2021-05-02,06:30,20.18,41.29,26.00,,,,,,1.00,1.00,-45.00,36.00,-47.00,42.00,-47.00,39.00,-44.00,44.00
2021-05-02,06:45,20.29,41.60,29.00,,,,,,1.00,1.00,-46.00,42.00,-54.00,48.00,-45.00,48.00,-52.00,41.00
2021-05-02,07:00,20.15,41.72,26.00,,,,,,1.00,1.00,-38.00,36.00,-41.00,45.00,-42.00,39.00,-53.00,45.00
2021-05-02,07:15,19.67,40.75,23.00,,,,,,1.00,1.00,-36.00,37.00,-46.00,41.00,-44.00,39.00,-46.00,43.00
2021-05-02,07:30,19.71,41.08,24.00,,,,,,1.00,1.00,-43.00,35.00,-42.00,46.00,-45.00,48.00,-46.00,39.00
2021-05-02,07:45,20.01,40.97,24.00,,,,,,1.00,1.00,-50.00,41.00,-43.00,44.00,-46.00,44.00,-42.00,40.00
2021-05-02,08:00,20.10,41.19,23.00,,,,,,1.00,1.00,-43.00,38.00,-42.00,39.00,-45.00,44.00,-43.00,39.00
2021-05-02,08:15,20.14,41.27,24.00,,,,,,1.00,1.00,-39.00,37.00,-43.00,47.00,-46.00,38.00,-43.00,41.00
2021-05-02,08:30,20.18,41.41,24.00,,,,,,1.00,1.00,-45.00,45.00,-49.00,42.00,-46.00,42.00,-41.00,42.00
2021-05-02,08:45,19.75,41.08,21.00,,,,,,1.00,1.00,-41.00,42.00,-41.00,39.00,-48.00,41.00,-46.00,42.00
2021-05-02,09:00,19.67,41.61,26.00,,,,,,1.00,1.00,-36.00,45.00,-47.00,38.00,-41.00,44.00,-45.00,39.00
2021-05-02,09:15,19.89,41.11,22.00,,,,,,1.00,1.00,-41.00,50.00,-47.00,40.00,-42.00,44.00,-45.00,43.00
2021-05-02,09:30,19.98,41.03,20.00,,,,,,1.00,1.00,-43.00,39.00,-40.00,38.00,-42.00,39.00,-44.00,43.00
2021-05-02,09:45,19.99,41.17,23.00,,,,,,1.00,1.00,-40.00,42.00,-45.00,41.00,-48.00,45.00,-42.00,44.00
2021-05-02,10:00,20.03,41.29,22.00,,,,,,1.00,1.00,-47.00,41.00,-45.00,41.00,-47.00,46.00,-42.00,41.00
2021-05-02,10:15,20.05,41.28,22.00,,,,,,1.00,1.00,-37.00,40.00,-41.00,42.00,-45.00,42.00,-41.00,47.00
2021-05-02,10:30,20.11,41.43,22.00,,,,,,1.00,1.00,-41.00,41.00,-50.00,44.00,-44.00,42.00,-46.00,40.00
2021-05-02,10:45,19.62,41.01,26.00,,,,,,1.00,4.00,-44.00,41.00,-44.00,40.00,-48.00,45.00,-41.00,40.00
2021-05-02,11:00,19.63,41.22,19.00,,,,,,4.00,4.00,-41.00,34.00,-41.00,42.00,-45.00,49.00,-42.00,43.00
2021-05-02,11:15,19.82,40.93,24.00,,,,,,4.00,9.00,-45.00,40.00,-45.00,40.00,-44.00,43.00,-45.00,43.00
2021-05-02,11:30,19.85,40.88,29.00,,,,,,9.00,20.00,-49.00,38.00,-43.00,38.00,-43.00,42.00,-42.00,37.00
2021-05-02,11:45,19.88,41.20,26.00,,,,,,13.00,30.00,-42.00,40.00,-49.00,44.00,-40.00,58.00,-41.00,38.00
2021-05-02,12:00,19.94,41.50,,,,,,,,,-37.00,43.00,-42.00,44.00,-35.00,43.00,-40.00,35.00
2021-05-02,12:15,19.96,41.69,24.00,,,,,,24.00,35.00,-44.00,38.00,-49.00,41.00,-43.00,47.00,-50.00,39.00
2021-05-02,12:30,19.99,42.14,99.00,,,,,,25.00,33.00,-44.00,43.00,-43.00,46.00,-45.00,51.00,-43.00,55.00
2021-05-02,12:45,20.07,42.57,180.00,,,,,,34.00,41.00,-42.00,40.00,-42.00,46.00,-43.00,53.00,-42.00,49.00
2021-05-02,13:00,20.11,42.74,25.00,,,,,,39.00,55.00,-39.00,44.00,-48.00,43.00,-44.00,41.00,-43.00,41.00
2021-05-02,13:15,20.60,44.47,24.00,,,,,,56.00,79.00,-44.00,46.00,-42.00,45.00,-45.00,49.00,-43.00,47.00
2021-05-02,13:30,21.62,41.77,21.00,,,,,,73.00,111.00,-40.00,46.00,-47.00,41.00,-47.00,39.00,-51.00,39.00
2021-05-02,13:45,21.50,41.77,23.00,,,,,,98.00,146.00,-40.00,36.00,-46.00,46.00,-49.00,40.00,-41.00,40.00
2021-05-02,14:00,21.47,41.95,290.00,,,,,,78.00,191.00,-45.00,40.00,-45.00,74.00,-46.00,53.00,-46.00,50.00
2021-05-02,14:15,21.62,42.44,343.00,,,,,,187.00,210.00,-46.00,42.00,-43.00,48.00,-58.00,56.00,-54.00,59.00
2021-05-02,14:30,21.73,42.40,24.00,,,,,,143.00,208.00,-43.00,40.00,-49.00,41.00,-51.00,45.00,-42.00,41.00
2021-05-02,14:45,21.88,42.53,381.00,,,,,,140.00,224.00,-42.00,48.00,-65.00,46.00,-78.00,66.00,-66.00,75.00
2021-05-02,15:00,22.02,42.61,439.00,,,,,,187.00,213.00,-55.00,45.00,-75.00,91.00,-85.00,84.00,-74.00,77.00
2021-05-02,15:15,22.18,43.03,297.00,,,,,,147.00,187.00,-100.00,186.00,-121.00,204.00,-157.00,254.00,-132.00,231.00
2021-05-02,15:30,22.46,43.73,363.00,,,,,,133.00,170.00,-83.00,158.00,-110.00,255.00,-128.00,260.00,-87.00,215.00
2021-05-02,15:45,22.59,45.32,333.00,,,,,,123.00,149.00,-63.00,145.00,-97.00,205.00,-130.00,234.00,-89.00,153.00
2021-05-02,16:00,22.65,45.13,309.00,,,,,,124.00,144.00,-47.00,46.00,-46.00,43.00,-55.00,48.00,-45.00,46.00
2021-05-02,16:15,,,,,,,,,,,,,,,,,,
2021-05-02,16:30,22.63,44.67,24.00,,,,,,140.00,144.00,-42.00,48.00,-44.00,39.00,-52.00,50.00,-47.00,39.00
2021-05-02,16:45,22.61,44.53,26.00,,,,,,128.00,140.00,-39.00,43.00,-44.00,42.00,-47.00,44.00,-54.00,40.00
2021-05-02,17:00,22.63,44.64,25.00,,,,,,87.00,127.00,-48.00,47.00,-50.00,46.00,-45.00,47.00,-42.00,43.00
2021-05-02,17:15,22.64,44.64,25.00,,,,,,110.00,118.00,,,,,,,,
2021-05-02,17:30,22.69,44.79,22.00,,,,,,89.00,117.00,-43.00,38.00,-44.00,50.00,-52.00,41.00,-50.00,45.00
2021-05-02,17:45,22.79,45.16,21.00,,,,,,101.00,117.00,-44.00,45.00,-42.00,48.00,-51.00,41.00,-46.00,45.00
2021-05-02,18:00,22.88,46.25,659.00,,,,,,65.00,125.00,-580.00,850.00,-414.00,873.00,-535.00,1148.00,-532.00,1045.00
2021-05-02,18:15,22.52,44.65,365.00,,,,,,85.00,126.00,-68.00,92.00,-82.00,160.00,-105.00,190.00,-84.00,146.00
2021-05-02,18:30,22.41,43.40,351.00,,,,,,109.00,134.00,-98.00,184.00,-150.00,223.00,-136.00,184.00,-100.00,178.00
2021-05-02,18:45,22.19,42.81,22.00,,,,,,134.00,149.00,-45.00,75.00,-90.00,103.00,-95.00,182.00,-57.00,132.00
2021-05-02,19:00,,,,,,,,,,,,,,,,,,
2021-05-02,19:15,21.90,42.70,358.00,,,,,,94.00,169.00,-43.00,48.00,-43.00,45.00,-66.00,68.00,-79.00,84.00
2021-05-02,19:30,21.61,42.90,23.00,,,,,,75.00,166.00,-44.00,40.00,-48.00,53.00,-45.00,58.00,-47.00,43.00
2021-05-02,19:45,21.47,42.99,446.00,,,,,,54.00,158.00,-73.00,69.00,-92.00,83.00,-148.00,145.00,-101.00,115.00
2021-05-02,20:00,21.30,43.43,384.00,,,,,,33.00,154.00,-73.00,109.00,-115.00,219.00,-185.00,215.00,-141.00,141.00
2021-05-02,20:15,21.36,44.50,463.00,,,,,,112.00,148.00,-140.00,237.00,-214.00,387.00,-175.00,325.00,-153.00,213.00
2021-05-02,20:30,21.73,44.66,729.00,,,,,,105.00,151.00,-212.00,443.00,-204.00,626.00,-290.00,639.00,-230.00,507.00
2021-05-02,20:45,21.91,43.13,230.00,,,,,,27.00,155.00,-64.00,121.00,-89.00,211.00,-93.00,211.00,-70.00,168.00
2021-05-02,21:00,21.73,42.72,22.00,,,,,,32.00,154.00,-46.00,41.00,-55.00,47.00,-49.00,51.00,-40.00,43.00
2021-05-02,21:15,21.53,42.58,21.00,,,,,,40.00,146.00,-42.00,45.00,-47.00,45.00,-46.00,43.00,-47.00,42.00
2021-05-02,21:30,21.47,42.82,,,,,,,99.00,120.00,,,,,,,,
2021-05-02,21:45,21.46,43.10,380.00,,,,,,30.00,113.00,-75.00,120.00,-101.00,219.00,-135.00,215.00,-105.00,148.00
2021-05-02,22:00,,,,,,,,,,,,,,,,,,
2021-05-02,22:15,21.52,43.57,355.00,,,,,,25.00,79.00,-49.00,46.00,-55.00,50.00,-48.00,45.00,-47.00,49.00
2021-05-02,22:30,21.46,42.86,354.00,,,,,,24.00,73.00,-109.00,112.00,-169.00,142.00,-187.00,299.00,-128.00,201.00
2021-05-02,22:45,21.48,43.98,230.00,,,,,,20.00,81.00,-49.00,69.00,-96.00,135.00,-159.00,192.00,-78.00,144.00
2021-05-02,23:00,,,,,,,,,,,,,,,,,,
2021-05-02,23:15,21.46,44.44,83.00,,,,,,25.00,89.00,-41.00,45.00,-46.00,41.00,-44.00,47.00,-51.00,50.00
2021-05-02,23:30,21.92,50.83,308.00,,,,,,18.00,155.00,-49.00,116.00,-86.00,214.00,-108.00,296.00,-70.00,179.00
2021-05-02,23:45,22.35,47.00,359.00,,,,,,53.00,132.00,-52.00,71.00,-73.00,126.00,-95.00,132.00,-67.00,90.00
2021-05-03,00:00,22.43,43.57,395.00,,,,,,24.00,76.00,-62.00,70.00,-101.00,84.00,-110.00,105.00,-86.00,105.00
2021-05-03,00:15,22.26,42.31,278.00,,,,,,44.00,55.00,-192.00,201.00,-380.00,479.00,-214.00,301.00,-120.00,162.00
2021-05-03,00:30,22.14,42.27,510.00,,,,,,23.00,46.00,-173.00,221.00,-249.00,332.00,-278.00,302.00,-137.00,285.00
2021-05-03,00:45,22.75,43.16,449.00,,,,,,34.00,46.00,-126.00,253.00,-152.00,433.00,-171.00,428.00,-115.00,254.00
2021-05-03,01:00,22.72,42.65,27.00,,,,,,44.00,46.00,-45.00,51.00,-55.00,45.00,-49.00,47.00,-49.00,49.00
2021-05-03,01:15,22.32,41.48,365.00,,,,,,43.00,46.00,-52.00,49.00,-53.00,44.00,-52.00,55.00,-44.00,47.00
2021-05-03,01:30,21.95,41.23,555.00,,,,,,24.00,44.00,-310.00,674.00,-383.00,649.00,-451.00,941.00,-341.00,573.00
2021-05-03,01:45,21.73,41.25,587.00,,,,,,0.00,44.00,-148.00,309.00,-144.00,376.00,-163.00,311.00,-123.00,269.00
