Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2021-01-01,04:45,16.92,27.08,25.00,,,,,,0.00,0.00,-48.00,40.00,-46.00,42.00,-47.00,43.00,-43.00,43.00
2021-01-01,05:00,16.51,27.02,20.00,,,,,,0.00,0.00,-38.00,34.00,-50.00,45.00,-39.00,43.00,-39.00,40.00
2021-01-01,05:15,16.61,27.36,23.00,,,,,,0.00,0.00,-52.00,38.00,-45.00,41.00,-49.00,43.00,-44.00,43.00
2021-01-01,05:30,16.96,26.81,24.00,,,,,,0.00,0.00,-38.00,38.00,-49.00,36.00,-50.00,38.00,-38.00,35.00
2021-01-01,05:45,16.42,27.31,25.00,,,,,,0.00,0.00,-41.00,39.00,-41.00,43.00,-43.00,45.00,-50.00,42.00
2021-01-01,06:00,16.61,27.31,22.00,,,,,,0.00,0.00,-41.00,40.00,-43.00,38.00,-37.00,50.00,-38.00,44.00
2021-01-01,06:15,16.92,26.88,22.00,,,,,,0.00,0.00,-40.00,36.00,-46.00,39.00,-47.00,44.00,-45.00,38.00
2021-01-01,06:30,16.33,27.59,24.00,,,,,,0.00,0.00,-39.00,39.00,-47.00,44.00,-49.00,40.00,-41.00,40.00
2021-01-01,06:45,16.64,27.01,25.00,,,,,,0.00,0.00,-35.00,37.00,-44.00,41.00,-40.00,43.00,-44.00,40.00
2021-01-01,07:00,16.83,26.84,28.00,,,,,,0.00,0.00,-43.00,37.00,-43.00,38.00,-42.00,43.00,-44.00,40.00
2021-01-01,07:15,16.27,27.60,25.00,,,,,,0.00,0.00,-49.00,36.00,-40.00,40.00,-44.00,41.00,-39.00,41.00
2021-01-01,07:30,16.56,27.08,26.00,,,,,,0.00,0.00,-37.00,41.00,-42.00,43.00,-41.00,43.00,-45.00,37.00
2021-01-01,07:45,16.74,27.01,21.00,,,,,,0.00,0.00,-41.00,45.00,-43.00,45.00,-41.00,45.00,-42.00,41.00
2021-01-01,08:00,16.40,27.35,24.00,,,,,,0.00,0.00,-42.00,41.00,-45.00,47.00,-46.00,44.00,-41.00,41.00
2021-01-01,08:15,16.90,26.85,25.00,,,,,,0.00,0.00,-41.00,39.00,-39.00,41.00,-42.00,40.00,-39.00,38.00
2021-01-01,08:30,16.51,27.19,21.00,,,,,,0.00,0.00,-42.00,41.00,-43.00,40.00,-44.00,41.00,-45.00,41.00
2021-01-01,08:45,16.95,26.84,30.00,,,,,,0.00,0.00,-44.00,38.00,-42.00,41.00,-51.00,39.00,-43.00,43.00
2021-01-01,09:00,16.29,27.71,318.00,,,,,,0.00,41.00,-39.00,36.00,-39.00,37.00,-42.00,42.00,-41.00,38.00
2021-01-01,09:15,16.66,27.01,465.00,,,,,,1.00,47.00,-463.00,708.00,-697.00,1092.00,-593.00,1097.00,-402.00,780.00
2021-01-01,09:30,17.85,26.02,23.00,,,,,,1.00,1.00,-46.00,34.00,-44.00,37.00,-48.00,49.00,-43.00,41.00
2021-01-01,09:45,17.45,26.63,21.00,,,,,,1.00,1.00,-44.00,45.00,-42.00,39.00,-46.00,43.00,-52.00,42.00
2021-01-01,10:00,17.63,26.51,25.00,,,,,,1.00,1.00,-40.00,39.00,-46.00,37.00,-49.00,42.00,-43.00,40.00
2021-01-01,10:15,17.37,26.68,21.00,,,,,,1.00,1.00,-43.00,40.00,-41.00,45.00,-44.00,45.00,-39.00,41.00
2021-01-01,10:30,17.85,26.25,25.00,,,,,,1.00,1.00,-46.00,36.00,-51.00,44.00,-41.00,36.00,-44.00,48.00
2021-01-01,10:45,17.17,27.21,23.00,,,,,,1.00,1.00,-36.00,36.00,-43.00,37.00,-38.00,40.00,-39.00,41.00
2021-01-01,11:00,17.60,26.32,26.00,,,,,,1.00,1.00,-39.00,43.00,-39.00,44.00,-40.00,42.00,-41.00,41.00
2021-01-01,11:15,17.58,26.51,22.00,,,,,,1.00,1.00,-42.00,40.00,-44.00,38.00,-39.00,39.00,-40.00,37.00
2021-01-01,11:30,17.66,26.29,24.00,,,,,,1.00,1.00,-37.00,42.00,-44.00,42.00,-44.00,40.00,-41.00,39.00
2021-01-01,11:45,17.63,26.48,21.00,,,,,,1.00,1.00,-49.00,45.00,-43.00,41.00,-46.00,38.00,-46.00,48.00
2021-01-01,12:00,17.66,26.40,31.00,,,,,,1.00,1.00,-49.00,39.00,-43.00,44.00,-41.00,51.00,-41.00,37.00
2021-01-01,12:15,17.68,26.54,22.00,,,,,,1.00,1.00,-41.00,40.00,-42.00,40.00,-46.00,40.00,-55.00,39.00
2021-01-01,12:30,17.92,26.38,27.00,,,,,,1.00,1.00,-40.00,38.00,-47.00,41.00,-45.00,44.00,-39.00,36.00
2021-01-01,12:45,17.23,27.17,21.00,,,,,,1.00,1.00,-39.00,37.00,-37.00,38.00,-46.00,39.00,-40.00,37.00
2021-01-01,13:00,17.56,26.62,26.00,,,,,,1.00,1.00,-44.00,38.00,-41.00,42.00,-49.00,42.00,-39.00,45.00
2021-01-01,13:15,18.73,25.67,27.00,,,,,,1.00,1.00,-43.00,39.00,-40.00,40.00,-41.00,44.00,-40.00,42.00
2021-01-01,13:30,19.66,25.03,23.00,,,,,,1.00,2.00,-44.00,41.00,-45.00,39.00,-42.00,42.00,-41.00,46.00
2021-01-01,13:45,,,,,,,,,,,,,,,,,,
2021-01-01,14:00,20.79,24.44,23.00,,,,,,2.00,4.00,-46.00,44.00,-47.00,45.00,-50.00,47.00,-43.00,48.00
2021-01-01,14:15,20.81,25.18,26.00,,,,,,4.00,4.00,-43.00,41.00,-49.00,40.00,-45.00,40.00,-50.00,39.00
2021-01-01,14:30,20.90,25.02,26.00,,,,,,4.00,5.00,-47.00,44.00,-50.00,48.00,-48.00,44.00,-46.00,46.00
2021-01-01,14:45,20.90,25.33,23.00,,,,,,5.00,6.00,-47.00,39.00,-43.00,44.00,-46.00,44.00,-44.00,38.00
2021-01-01,15:00,20.94,25.28,20.00,,,,,,6.00,8.00,-49.00,40.00,-43.00,45.00,-52.00,40.00,-46.00,40.00
2021-01-01,15:15,20.92,25.34,23.00,,,,,,8.00,9.00,-39.00,39.00,-47.00,41.00,-46.00,43.00,-43.00,39.00
2021-01-01,15:30,20.87,25.65,24.00,,,,,,7.00,10.00,-49.00,47.00,-52.00,45.00,-46.00,43.00,-42.00,45.00
2021-01-01,15:45,20.94,25.42,23.00,,,,,,9.00,12.00,-49.00,42.00,-48.00,40.00,-41.00,43.00,-42.00,50.00
2021-01-01,16:00,20.99,25.65,302.00,,,,,,10.00,13.00,-41.00,52.00,-45.00,43.00,-48.00,59.00,-48.00,64.00
2021-01-01,16:15,20.97,25.53,25.00,,,,,,10.00,13.00,-47.00,44.00,-60.00,43.00,-46.00,50.00,-45.00,51.00
2021-01-01,16:30,20.98,26.03,22.00,,,,,,10.00,13.00,-40.00,42.00,-48.00,45.00,-45.00,64.00,-40.00,42.00
2021-01-01,16:45,20.95,25.75,39.00,,,,,,11.00,15.00,-45.00,44.00,-44.00,46.00,-55.00,64.00,-43.00,41.00
2021-01-01,17:00,20.96,26.43,298.00,,,,,,11.00,15.00,-74.00,92.00,-108.00,158.00,-84.00,141.00,-73.00,134.00
2021-01-01,17:15,20.98,25.92,38.00,,,,,,9.00,13.00,-49.00,40.00,-45.00,54.00,-43.00,49.00,-45.00,47.00
2021-01-01,17:30,21.05,26.57,391.00,,,,,,9.00,11.00,-138.00,346.00,-197.00,431.00,-210.00,476.00,-178.00,391.00
2021-01-01,17:45,21.30,25.84,336.00,,,,,,8.00,12.00,-66.00,86.00,-76.00,117.00,-85.00,197.00,-108.00,162.00
2021-01-01,18:00,20.77,26.82,22.00,,,,,,10.00,14.00,-50.00,43.00,-51.00,48.00,-47.00,46.00,-43.00,43.00
2021-01-01,18:15,21.27,25.97,23.00,,,,,,8.00,13.00,-44.00,39.00,-44.00,41.00,-52.00,45.00,-41.00,40.00
2021-01-01,18:30,20.79,26.82,21.00,,,,,,8.00,10.00,-46.00,41.00,-45.00,50.00,-44.00,45.00,-43.00,40.00
2021-01-01,18:45,21.47,25.99,23.00,,,,,,8.00,11.00,-41.00,41.00,-47.00,44.00,-51.00,48.00,-47.00,38.00
2021-01-01,19:00,20.76,26.70,378.00,,,,,,6.00,10.00,-80.00,134.00,-104.00,157.00,-122.00,177.00,-105.00,166.00
2021-01-01,19:15,21.46,26.38,372.00,,,,,,5.00,14.00,-106.00,285.00,-131.00,365.00,-133.00,293.00,-108.00,304.00
2021-01-01,19:30,20.99,26.62,373.00,,,,,,13.00,14.00,-55.00,52.00,-59.00,86.00,-83.00,86.00,-90.00,94.00
2021-01-01,19:45,20.64,26.64,376.00,,,,,,12.00,14.00,-144.00,256.00,-176.00,258.00,-187.00,322.00,-179.00,359.00
2021-01-01,20:00,21.16,27.18,26.00,,,,,,12.00,17.00,-48.00,47.00,-48.00,52.00,-48.00,47.00,-53.00,49.00
2021-01-01,20:15,20.77,26.54,22.00,,,,,,13.00,16.00,-36.00,41.00,-41.00,41.00,-42.00,63.00,-45.00,46.00
2021-01-01,20:30,21.04,27.59,420.00,,,,,,9.00,16.00,-53.00,134.00,-80.00,128.00,-59.00,214.00,-81.00,273.00
2021-01-01,20:45,20.75,27.78,708.00,,,,,,9.00,12.00,-107.00,346.00,-144.00,440.00,-193.00,407.00,-214.00,386.00
2021-01-01,21:00,21.76,27.82,483.00,,,,,,7.00,12.00,-45.00,63.00,-74.00,73.00,-69.00,109.00,-76.00,102.00
2021-01-01,21:15,21.32,27.20,22.00,,,,,,9.00,10.00,-55.00,44.00,-47.00,45.00,-45.00,44.00,-46.00,42.00
2021-01-01,21:30,20.76,27.59,23.00,,,,,,7.00,10.00,-44.00,40.00,-48.00,51.00,-50.00,47.00,-41.00,40.00
2021-01-01,21:45,21.09,27.98,23.00,,,,,,7.00,9.00,-42.00,43.00,-47.00,48.00,-44.00,42.00,-48.00,43.00
2021-01-01,22:00,20.65,27.81,24.00,,,,,,8.00,10.00,-44.00,41.00,-48.00,45.00,-45.00,43.00,-45.00,48.00
2021-01-01,22:15,21.29,27.51,21.00,,,,,,6.00,8.00,-47.00,39.00,-46.00,44.00,-52.00,48.00,-53.00,40.00
2021-01-01,22:30,20.80,27.39,22.00,,,,,,6.00,7.00,-46.00,47.00,-44.00,43.00,-47.00,51.00,-43.00,40.00
2021-01-01,22:45,21.17,27.60,24.00,,,,,,5.00,7.00,-41.00,43.00,-43.00,47.00,-47.00,47.00,-45.00,48.00
2021-01-01,23:00,20.79,27.55,24.00,,,,,,5.00,8.00,-44.00,37.00,-48.00,41.00,-45.00,49.00,-41.00,46.00
2021-01-01,23:15,21.17,27.47,253.00,,,,,,5.00,8.00,-44.00,44.00,-51.00,41.00,-45.00,46.00,-46.00,60.00
2021-01-01,23:30,20.63,27.95,395.00,,,,,,5.00,7.00,-88.00,160.00,-102.00,231.00,-109.00,189.00,-101.00,116.00
2021-01-01,23:45,21.24,28.28,605.00,,,,,,4.00,8.00,-127.00,194.00,-213.00,245.00,-204.00,282.00,-186.00,281.00
2021-01-02,00:00,20.84,28.26,448.00,,,,,,5.00,7.00,-97.00,179.00,-178.00,308.00,-155.00,274.00,-124.00,175.00
2021-01-02,00:15,21.28,28.43,23.00,,,,,,6.00,8.00,-40.00,47.00,-49.00,45.00,-45.00,44.00,-41.00,43.00
2021-01-02,00:30,20.93,27.94,118.00,,,,,,6.00,7.00,-50.00,46.00,-44.00,43.00,-45.00,47.00,-45.00,46.00
2021-01-02,00:45,21.08,29.28,24.00,,,,,,6.00,7.00,-46.00,49.00,-43.00,46.00,-53.00,51.00,-50.00,39.00
2021-01-02,01:00,21.10,28.60,241.00,,,,,,5.00,7.00,-48.00,42.00,-46.00,38.00,-49.00,40.00,-41.00,42.00
2021-01-02,01:15,21.01,30.14,409.00,,,,,,5.00,8.00,-63.00,67.00,-86.00,96.00,-93.00,106.00,-129.00,117.00
2021-01-02,01:30,21.38,29.60,356.00,,,,,,6.00,8.00,-47.00,46.00,-52.00,46.00,-67.00,46.00,-63.00,65.00
2021-01-02,01:45,20.96,30.24,551.00,,,,,,5.00,8.00,-92.00,155.00,-115.00,325.00,-172.00,326.00,-145.00,263.00
2021-01-02,02:00,20.49,30.57,296.00,,,,,,7.00,8.00,-102.00,201.00,-119.00,289.00,-104.00,228.00,-94.00,255.00
2021-01-02,02:15,20.11,30.40,23.00,,,,,,7.00,7.00,-38.00,40.00,-39.00,41.00,-48.00,43.00,-44.00,43.00
2021-01-02,02:30,19.89,30.47,27.00,,,,,,7.00,7.00,-45.00,44.00,-47.00,56.00,-47.00,65.00,-50.00,37.00
2021-01-02,02:45,19.36,30.67,323.00,,,,,,5.00,7.00,-84.00,68.00,-159.00,99.00,-152.00,115.00,-95.00,66.00
2021-01-02,03:00,18.99,31.25,377.00,,,,,,4.00,8.00,-200.00,188.00,-288.00,243.00,-317.00,194.00,-214.00,150.00
2021-01-02,03:15,,,,,,,,,,,,,,,,,,
2021-01-02,03:30,18.87,31.04,149.00,,,,,,6.00,6.00,-60.00,72.00,-77.00,113.00,-79.00,108.00,-63.00,115.00
2021-01-02,03:45,18.41,30.83,572.00,,,,,,3.00,6.00,-46.00,45.00,-45.00,42.00,-43.00,43.00,-44.00,42.00
2021-01-02,04:00,19.14,32.16,503.00,,,,,,4.00,7.00,-414.00,654.00,-793.00,930.00,-481.00,751.00,-223.00,549.00
2021-01-02,04:15,21.03,29.94,27.00,,,,,,6.00,7.00,-44.00,41.00,-44.00,42.00,-47.00,46.00,-46.00,54.00
2021-01-02,04:30,21.32,29.25,28.00,,,,,,6.00,7.00,-40.00,41.00,-44.00,48.00,-47.00,39.00,-46.00,38.00
2021-01-02,04:45,20.94,29.77,24.00,,,,,,6.00,7.00,-41.00,41.00,-46.00,47.00,-50.00,42.00,-44.00,40.00
2021-01-02,05:00,21.02,29.43,409.00,,,,,,6.00,8.00,-159.00,316.00,-170.00,353.00,-189.00,399.00,-139.00,371.00
2021-01-02,05:15,21.61,28.65,442.00,,,,,,5.00,7.00,-44.00,37.00,-63.00,79.00,-69.00,56.00,-95.00,54.00
2021-01-02,05:30,21.33,28.90,23.00,,,,,,6.00,7.00,-41.00,36.00,-48.00,39.00,-44.00,42.00,-43.00,40.00
2021-01-02,05:45,21.06,28.67,25.00,,,,,,5.00,7.00,-42.00,39.00,-64.00,43.00,-45.00,45.00,-47.00,43.00
2021-01-02,06:00,20.75,28.34,21.00,,,,,,6.00,7.00,-43.00,43.00,-49.00,41.00,-49.00,51.00,-42.00,49.00
2021-01-02,06:15,21.45,27.85,226.00,,,,,,5.00,7.00,-121.00,290.00,-135.00,362.00,-162.00,493.00,-135.00,483.00
2021-01-02,06:30,20.98,28.21,409.00,,,,,,5.00,7.00,-69.00,127.00,-96.00,226.00,-131.00,304.00,-101.00,163.00
2021-01-02,06:45,20.53,28.78,309.00,,,,,,1.00,7.00,-104.00,143.00,-146.00,237.00,-130.00,298.00,-81.00,170.00
2021-01-02,07:00,20.97,28.02,24.00,,,,,,1.00,1.00,-44.00,44.00,-47.00,43.00,-60.00,47.00,-48.00,41.00
2021-01-02,07:15,20.55,28.15,22.00,,,,,,1.00,1.00,-44.00,38.00,-42.00,37.00,-50.00,38.00,-42.00,38.00
2021-01-02,07:30,20.85,27.86,23.00,,,,,,1.00,1.00,-46.00,39.00,-50.00,45.00,-48.00,45.00,-45.00,41.00
2021-01-02,07:45,20.67,28.05,23.00,,,,,,1.00,1.00,-41.00,41.00,-48.00,43.00,-45.00,44.00,-42.00,42.00
2021-01-02,08:00,21.06,27.56,26.00,,,,,,1.00,1.00,-47.00,39.00,-44.00,42.00,-48.00,40.00,-45.00,40.00
2021-01-02,08:15,20.70,28.01,24.00,,,,,,1.00,1.00,-49.00,45.00,-47.00,41.00,-42.00,45.00,-41.00,46.00
2021-01-02,08:30,21.39,27.31,21.00,,,,,,,,-36.00,38.00,-39.00,40.00,-53.00,40.00,-42.00,39.00
2021-01-02,08:45,20.88,27.65,24.00,,,,,,1.00,1.00,-48.00,45.00,-45.00,45.00,-46.00,45.00,-48.00,43.00
2021-01-02,09:00,20.85,27.67,27.00,,,,,,1.00,1.00,-51.00,41.00,-46.00,47.00,-53.00,39.00,-53.00,43.00
2021-01-02,09:15,20.60,27.87,21.00,,,,,,1.00,1.00,-41.00,46.00,-40.00,41.00,-46.00,42.00,-40.00,40.00
2021-01-02,09:30,20.12,28.12,20.00,,,,,,1.00,1.00,-44.00,36.00,-49.00,40.00,-49.00,47.00,-50.00,44.00
2021-01-02,09:45,,,,,,,,,,,,,,,,,,
2021-01-02,10:00,19.16,28.07,24.00,,,,,,1.00,1.00,-45.00,52.00,-46.00,43.00,-51.00,48.00,-41.00,41.00
2021-01-02,10:15,,,,,,,,,,,,,,,,,,
2021-01-02,10:30,18.37,27.98,24.00,,,,,,1.00,1.00,-40.00,38.00,-43.00,43.00,-42.00,42.00,-49.00,42.00
2021-01-02,10:45,17.96,28.13,22.00,,,,,,1.00,1.00,-36.00,38.00,-43.00,41.00,-46.00,44.00,-40.00,40.00
2021-01-02,11:00,17.53,28.34,29.00,,,,,,1.00,1.00,-39.00,45.00,-43.00,43.00,-44.00,52.00,-44.00,40.00
2021-01-02,11:15,,,,,,,,,,,,,,,,,,
2021-01-02,11:30,17.11,28.55,25.00,,,,,,1.00,1.00,-41.00,39.00,-47.00,39.00,-44.00,42.00,-40.00,44.00
2021-01-02,11:45,16.72,28.90,22.00,,,,,,1.00,1.00,-36.00,43.00,-44.00,40.00,-45.00,43.00,-46.00,41.00
2021-01-02,12:00,16.40,29.12,24.00,,,,,,1.00,1.00,-38.00,43.00,-38.00,41.00,-48.00,37.00,-47.00,39.00
2021-01-02,12:15,16.90,29.98,20.00,,,,,,1.00,1.00,-34.00,41.00,-41.00,37.00,-40.00,44.00,-38.00,42.00
2021-01-02,12:30,17.17,28.95,22.00,,,,,,1.00,1.00,-44.00,34.00,-43.00,49.00,-38.00,41.00,-47.00,42.00
2021-01-02,12:45,16.66,29.72,27.00,,,,,,1.00,1.00,-39.00,39.00,-42.00,47.00,-48.00,41.00,-38.00,42.00
2021-01-02,13:00,16.46,30.05,25.00,,,,,,1.00,1.00,-43.00,40.00,-53.00,38.00,-44.00,44.00,-42.00,42.00
2021-01-02,13:15,17.47,29.79,20.00,,,,,,1.00,1.00,-36.00,47.00,-48.00,41.00,-46.00,46.00,-43.00,39.00
2021-01-02,13:30,18.35,28.90,21.00,,,,,,1.00,2.00,-38.00,36.00,-43.00,42.00,-45.00,45.00,-40.00,44.00
2021-01-02,13:45,19.29,28.22,24.00,,,,,,2.00,4.00,-39.00,37.00,-44.00,42.00,-45.00,41.00,-43.00,42.00
2021-01-02,14:00,20.42,27.29,22.00,,,,,,4.00,7.00,-50.00,37.00,-44.00,51.00,-42.00,40.00,-45.00,51.00
2021-01-02,14:15,21.20,26.90,22.00,,,,,,7.00,10.00,-46.00,36.00,-51.00,45.00,-43.00,53.00,-40.00,43.00
2021-01-02,14:30,20.60,27.76,290.00,,,,,,10.00,13.00,-52.00,68.00,-102.00,110.00,-148.00,115.00,-66.00,116.00
2021-01-02,14:45,21.16,27.25,447.00,,,,,,12.00,59.00,-47.00,54.00,-54.00,83.00,-86.00,96.00,-88.00,93.00
2021-01-02,15:00,20.72,27.69,563.00,,,,,,54.00,59.00,-70.00,69.00,-93.00,99.00,-123.00,109.00,-139.00,152.00
2021-01-02,15:15,21.43,26.87,384.00,,,,,,53.00,58.00,-50.00,105.00,-51.00,165.00,-88.00,202.00,-76.00,185.00
2021-01-02,15:30,20.55,27.81,432.00,,,,,,58.00,61.00,-51.00,42.00,-48.00,69.00,-77.00,61.00,-82.00,60.00
2021-01-02,15:45,20.07,28.00,,,,,,,60.00,62.00,-46.00,46.00,-50.00,57.00,-68.00,82.00,-60.00,93.00
2021-01-02,16:00,19.81,27.81,461.00,,,,,,62.00,70.00,-49.00,53.00,-50.00,64.00,-70.00,61.00,-58.00,59.00
2021-01-02,16:15,20.33,27.03,426.00,,,,,,66.00,70.00,-52.00,53.00,-46.00,106.00,-105.00,78.00,-92.00,60.00
2021-01-02,16:30,19.92,27.73,281.00,,,,,,45.00,73.00,-215.00,586.00,-231.00,664.00,-207.00,527.00,-183.00,540.00
2021-01-02,16:45,20.36,27.34,513.00,,,,,,60.00,76.00,-142.00,314.00,-170.00,354.00,-169.00,364.00,-163.00,380.00
2021-01-02,17:00,19.70,28.22,434.00,,,,,,48.00,82.00,-85.00,155.00,-131.00,287.00,-121.00,180.00,-135.00,192.00
2021-01-02,17:15,20.48,28.03,327.00,,,,,,79.00,89.00,-44.00,43.00,-69.00,64.00,-55.00,69.00,-43.00,61.00
2021-01-02,17:30,20.16,27.43,531.00,,,,,,75.00,90.00,-92.00,137.00,-147.00,217.00,-144.00,150.00,-95.00,229.00
2021-01-02,17:45,19.71,28.22,638.00,,,,,,43.00,85.00,-422.00,516.00,-561.00,489.00,-491.00,440.00,-335.00,454.00
2021-01-02,18:00,20.22,28.70,22.00,,,,,,73.00,86.00,-45.00,44.00,-45.00,43.00,-44.00,49.00,-44.00,45.00
2021-01-02,18:15,21.29,27.21,20.00,,,,,,86.00,103.00,-44.00,42.00,-47.00,51.00,-50.00,47.00,-47.00,42.00
2021-01-02,18:30,21.01,27.58,22.00,,,,,,97.00,117.00,-43.00,40.00,-46.00,52.00,-47.00,43.00,-50.00,44.00
2021-01-02,18:45,21.09,28.27,262.00,,,,,,103.00,115.00,-46.00,81.00,-82.00,97.00,-92.00,147.00,-65.00,103.00
2021-01-02,19:00,20.87,29.56,403.00,,,,,,100.00,113.00,-73.00,57.00,-78.00,76.00,-104.00,99.00,-93.00,127.00
2021-01-02,19:15,21.23,29.31,499.00,,,,,,81.00,109.00,-120.00,221.00,-144.00,302.00,-149.00,248.00,-131.00,218.00
2021-01-02,19:30,21.18,29.24,312.00,,,,,,51.00,90.00,-72.00,170.00,-101.00,303.00,-133.00,215.00,-133.00,162.00
2021-01-02,19:45,20.82,30.18,294.00,,,,,,73.00,85.00,-54.00,46.00,-51.00,52.00,-55.00,69.00,-64.00,85.00
2021-01-02,20:00,21.20,29.27,405.00,,,,,,61.00,78.00,-61.00,69.00,-81.00,88.00,-117.00,162.00,-125.00,181.00
2021-01-02,20:15,20.68,29.91,347.00,,,,,,55.00,73.00,-92.00,278.00,-106.00,347.00,-126.00,362.00,-118.00,345.00
2021-01-02,20:30,21.50,29.09,172.00,,,,,,55.00,61.00,-63.00,201.00,-91.00,288.00,-96.00,333.00,-81.00,323.00
2021-01-02,20:45,20.85,29.72,24.00,,,,,,56.00,59.00,-45.00,41.00,-50.00,44.00,-44.00,51.00,-50.00,44.00
2021-01-02,21:00,21.19,29.11,310.00,,,,,,55.00,63.00,-69.00,103.00,-78.00,167.00,-98.00,179.00,-109.00,175.00
2021-01-02,21:15,20.73,29.80,488.00,,,,,,18.00,64.00,-249.00,580.00,-149.00,349.00,-192.00,492.00,-252.00,598.00
2021-01-02,21:30,21.42,29.70,446.00,,,,,,37.00,64.00,-274.00,756.00,-335.00,641.00,-267.00,517.00,-229.00,562.00
2021-01-02,21:45,21.30,29.85,417.00,,,,,,44.00,62.00,-114.00,185.00,-140.00,310.00,-148.00,244.00,-116.00,194.00
2021-01-02,22:00,20.97,29.71,413.00,,,,,,49.00,54.00,-91.00,187.00,-132.00,324.00,-145.00,309.00,-123.00,256.00
2021-01-02,22:15,20.85,29.70,150.00,,,,,,49.00,52.00,-51.00,42.00,-52.00,48.00,-49.00,45.00,-49.00,48.00
2021-01-02,22:30,21.30,29.61,373.00,,,,,,38.00,50.00,-98.00,140.00,-110.00,188.00,-116.00,204.00,-117.00,225.00
2021-01-02,22:45,20.70,30.18,428.00,,,,,,39.00,51.00,-162.00,283.00,-233.00,396.00,-210.00,321.00,-158.00,326.00
2021-01-02,23:00,21.14,30.70,468.00,,,,,,44.00,49.00,-49.00,45.00,-44.00,48.00,-57.00,41.00,-52.00,60.00
2021-01-02,23:15,21.05,29.04,28.00,,,,,,48.00,49.00,-69.00,85.00,-104.00,143.00,-128.00,149.00,-97.00,152.00
2021-01-02,23:30,20.95,30.48,22.00,,,,,,49.00,49.00,-47.00,38.00,-43.00,53.00,-44.00,42.00,-42.00,40.00
2021-01-02,23:45,21.12,29.28,25.00,,,,,,49.00,49.00,-44.00,42.00,-48.00,39.00,-46.00,42.00,-43.00,46.00
2021-01-03,00:00,20.97,30.82,362.00,,,,,,28.00,50.00,-68.00,106.00,-122.00,165.00,-114.00,184.00,-120.00,198.00
2021-01-03,00:15,21.27,29.86,31.00,,,,,,49.00,50.00,-53.00,40.00,-77.00,41.00,-117.00,47.00,-73.00,54.00
2021-01-03,00:30,20.74,30.41,25.00,,,,,,48.00,50.00,-45.00,44.00,-51.00,43.00,-45.00,41.00,-43.00,42.00
2021-01-03,00:45,21.54,30.14,550.00,,,,,,28.00,51.00,-148.00,469.00,-214.00,413.00,-233.00,399.00,-176.00,280.00
