Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2021-02-01,00:00,22.39,27.79,382.00,,,,,,36.00,45.00,-58.00,71.00,-53.00,119.00,-76.00,117.00,-78.00,132.00
2021-02-01,00:15,21.96,28.26,457.00,,,,,,39.00,45.00,-88.00,82.00,-109.00,153.00,-144.00,134.00,-144.00,92.00
2021-02-01,00:30,22.38,27.64,21.00,,,,,,43.00,45.00,-38.00,38.00,-47.00,48.00,-47.00,42.00,-53.00,38.00
2021-02-01,00:45,21.93,27.95,212.00,,,,,,43.00,45.00,-45.00,44.00,-46.00,62.00,-47.00,82.00,-47.00,42.00
2021-02-01,01:00,22.38,27.35,23.00,,,,,,44.00,45.00,-48.00,39.00,-45.00,53.00,-47.00,43.00,-49.00,45.00
2021-02-01,01:15,21.76,28.03,22.00,,,,,,44.00,45.00,-43.00,46.00,-47.00,46.00,-48.00,48.00,-47.00,42.00
2021-02-01,01:30,22.47,27.47,526.00,,,,,,38.00,45.00,-88.00,100.00,-124.00,132.00,-170.00,180.00,-171.00,193.00
2021-02-01,01:45,22.02,27.88,309.00,,,,,,31.00,45.00,-84.00,126.00,-91.00,210.00,-98.00,187.00,-96.00,108.00
2021-02-01,02:00,22.32,28.19,328.00,,,,,,41.00,45.00,-75.00,108.00,-91.00,171.00,-121.00,206.00,-93.00,180.00
2021-02-01,02:15,22.10,27.55,469.00,,,,,,43.00,45.00,-51.00,65.00,-81.00,94.00,-80.00,89.00,-65.00,79.00
2021-02-01,02:30,22.44,27.99,492.00,,,,,,16.00,47.00,-223.00,175.00,-318.00,292.00,-250.00,215.00,-152.00,203.00
2021-02-01,02:45,22.17,28.08,532.00,,,,,,30.00,47.00,-96.00,214.00,-173.00,303.00,-168.00,277.00,-155.00,216.00
2021-02-01,03:00,21.86,28.56,496.00,,,,,,34.00,47.00,-122.00,195.00,-154.00,271.00,-184.00,276.00,-161.00,196.00
2021-02-01,03:15,22.49,27.43,336.00,,,,,,41.00,45.00,-59.00,108.00,-66.00,171.00,-93.00,200.00,-88.00,187.00
2021-02-01,03:30,21.73,27.26,459.00,,,,,,10.00,45.00,-368.00,446.00,-724.00,779.00,-413.00,763.00,-228.00,450.00
2021-02-01,03:45,21.44,26.75,22.00,,,,,,44.00,45.00,-52.00,57.00,-46.00,52.00,-50.00,49.00,-67.00,48.00
2021-02-01,04:00,20.85,26.52,605.00,,,,,,39.00,45.00,-77.00,127.00,-68.00,195.00,-111.00,195.00,-114.00,181.00
2021-02-01,04:15,20.30,26.83,382.00,,,,,,43.00,44.00,-45.00,45.00,-51.00,74.00,-67.00,81.00,-66.00,75.00
2021-02-01,04:30,19.98,27.26,520.00,,,,,,1.00,44.00,-106.00,269.00,-129.00,342.00,-147.00,351.00,-130.00,363.00
2021-02-01,04:45,,,,,,,,,,,,,,,,,,
2021-02-01,05:00,19.50,27.18,478.00,,,,,,0.00,1.00,-45.00,48.00,-47.00,45.00,-44.00,42.00,-47.00,48.00
2021-02-01,05:15,18.74,27.16,22.00,,,,,,0.00,0.00,-49.00,44.00,-48.00,42.00,-44.00,52.00,-40.00,40.00
2021-02-01,05:30,18.34,27.32,22.00,,,,,,0.00,0.00,-49.00,42.00,-41.00,42.00,-38.00,43.00,-41.00,42.00
2021-02-01,05:45,,,,,,,,,,,,,,,,,,
2021-02-01,06:00,17.94,27.57,23.00,,,,,,0.00,0.00,-45.00,38.00,-41.00,45.00,-48.00,40.00,-47.00,38.00
2021-02-01,06:15,,,,,,,,,,,,,,,,,,
2021-02-01,06:30,17.34,27.91,25.00,,,,,,0.00,0.00,-44.00,43.00,-42.00,40.00,-45.00,45.00,-44.00,42.00
2021-02-01,06:45,,,,,,,,,,,,,,,,,,
2021-02-01,07:00,16.75,28.25,31.00,,,,,,0.00,0.00,-42.00,45.00,-42.00,44.00,-41.00,43.00,-41.00,40.00
2021-02-01,07:15,16.34,28.49,30.00,,,,,,0.00,0.00,-39.00,40.00,-42.00,45.00,-42.00,40.00,-40.00,42.00
2021-02-01,07:30,16.32,29.33,22.00,,,,,,0.00,0.00,-41.00,39.00,-41.00,41.00,-40.00,44.00,-44.00,45.00
2021-02-01,07:45,17.10,29.70,,,,,,,,,-40.00,35.00,-44.00,39.00,-42.00,37.00,-49.00,35.00
2021-02-01,08:00,16.97,28.68,22.00,,,,,,0.00,0.00,-39.00,37.00,-39.00,37.00,-52.00,43.00,-40.00,38.00
2021-02-01,08:15,16.39,29.28,23.00,,,,,,0.00,0.00,-38.00,42.00,-44.00,40.00,-41.00,48.00,-44.00,42.00
2021-02-01,08:30,16.28,29.82,22.00,,,,,,0.00,0.00,-41.00,36.00,-37.00,38.00,-45.00,40.00,-42.00,42.00
2021-02-01,08:45,17.00,29.04,22.00,,,,,,0.00,0.00,-40.00,37.00,-41.00,38.00,-49.00,45.00,-42.00,39.00
2021-02-01,09:00,16.57,29.40,21.00,,,,,,0.00,0.00,-36.00,36.00,-39.00,37.00,-45.00,43.00,-38.00,39.00
2021-02-01,09:15,16.26,29.64,26.00,,,,,,0.00,0.00,-48.00,35.00,-41.00,40.00,-44.00,42.00,-43.00,36.00
2021-02-01,09:30,16.61,29.63,24.00,,,,,,0.00,0.00,-36.00,40.00,-36.00,42.00,-44.00,38.00,-43.00,39.00
2021-02-01,09:45,16.95,28.85,22.00,,,,,,0.00,0.00,-40.00,37.00,-40.00,49.00,-44.00,43.00,-39.00,37.00
2021-02-01,10:00,16.33,29.73,25.00,,,,,,0.00,0.00,-51.00,38.00,-48.00,39.00,-43.00,44.00,-41.00,38.00
2021-02-01,10:15,16.48,29.55,25.00,,,,,,0.00,0.00,-41.00,42.00,-49.00,41.00,-41.00,40.00,-40.00,39.00
2021-02-01,10:30,16.90,28.91,27.00,,,,,,0.00,0.00,-39.00,39.00,-47.00,38.00,-46.00,48.00,-38.00,43.00
2021-02-01,10:45,16.29,29.76,25.00,,,,,,0.00,0.00,-40.00,42.00,-44.00,40.00,-42.00,40.00,-41.00,42.00
2021-02-01,11:00,16.48,29.45,27.00,,,,,,0.00,0.00,-40.00,39.00,-44.00,40.00,-41.00,41.00,-39.00,43.00
2021-02-01,11:15,16.87,28.85,22.00,,,,,,0.00,0.00,-39.00,36.00,-42.00,37.00,-49.00,39.00,-45.00,46.00
2021-02-01,11:30,16.40,29.44,27.00,,,,,,0.00,0.00,-42.00,37.00,-48.00,39.00,-43.00,39.00,-38.00,40.00
2021-02-01,11:45,17.00,28.74,23.00,,,,,,0.00,0.00,-49.00,40.00,-41.00,36.00,-38.00,49.00,-40.00,38.00
2021-02-01,12:00,16.54,29.27,22.00,,,,,,0.00,0.00,-46.00,38.00,-40.00,42.00,-45.00,44.00,-39.00,40.00
2021-02-01,12:15,17.12,28.67,18.00,,,,,,0.00,0.00,,,,,,,,
2021-02-01,12:30,16.78,29.05,23.00,,,,,,0.00,0.00,-39.00,40.00,-51.00,37.00,-55.00,43.00,-44.00,42.00
2021-02-01,12:45,16.18,29.56,27.00,,,,,,0.00,1.00,-39.00,41.00,-39.00,39.00,-44.00,41.00,-42.00,39.00
2021-02-01,13:00,16.58,28.74,23.00,,,,,,1.00,2.00,-37.00,39.00,-39.00,41.00,-39.00,38.00,-44.00,39.00
2021-02-01,13:15,18.10,27.54,275.00,,,,,,2.00,50.00,-107.00,262.00,-146.00,389.00,-171.00,389.00,-125.00,345.00
2021-02-01,13:30,19.17,26.91,257.00,,,,,,49.00,50.00,-37.00,34.00,-40.00,45.00,-51.00,47.00,-38.00,46.00
2021-02-01,13:45,20.05,26.14,298.00,,,,,,50.00,58.00,-44.00,41.00,-46.00,67.00,-51.00,69.00,-62.00,51.00
2021-02-01,14:00,21.00,25.39,462.00,,,,,,47.00,65.00,-109.00,230.00,-139.00,344.00,-152.00,354.00,-118.00,298.00
2021-02-01,14:15,21.26,26.37,338.00,,,,,,28.00,75.00,-93.00,347.00,-162.00,529.00,-161.00,512.00,-144.00,300.00
2021-02-01,14:30,20.89,27.63,448.00,,,,,,32.00,49.00,-48.00,48.00,-49.00,44.00,-55.00,62.00,-55.00,89.00
2021-02-01,14:45,21.32,27.39,99.00,,,,,,23.00,46.00,-54.00,44.00,-45.00,40.00,-46.00,44.00,-47.00,53.00
2021-02-01,15:00,21.08,27.48,364.00,,,,,,23.00,32.00,-45.00,74.00,-82.00,116.00,-95.00,153.00,-74.00,130.00
2021-02-01,15:15,21.28,26.91,545.00,,,,,,32.00,60.00,-137.00,369.00,-158.00,510.00,-173.00,493.00,-140.00,433.00
2021-02-01,15:30,20.79,27.15,254.00,,,,,,38.00,52.00,-49.00,57.00,-42.00,74.00,-52.00,74.00,-59.00,69.00
2021-02-01,15:45,21.24,26.94,534.00,,,,,,49.00,90.00,-64.00,81.00,-67.00,126.00,-98.00,120.00,-81.00,121.00
