Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2022-01-01,11:15,15.58,33.93,26.00,,,,,,42.00,43.00,-43.00,41.00,-42.00,46.00,-43.00,39.00,-39.00,36.00
2022-01-01,11:30,15.28,34.23,24.00,,,,,,43.00,43.00,-45.00,37.00,-41.00,39.00,-45.00,42.00,-41.00,44.00
2022-01-01,11:45,15.93,33.07,22.00,,,,,,42.00,43.00,-47.00,32.00,-35.00,39.00,-40.00,43.00,-41.00,34.00
2022-01-01,12:00,15.63,33.74,26.00,,,,,,42.00,43.00,-42.00,36.00,-51.00,40.00,-46.00,41.00,-40.00,44.00
2022-01-01,12:15,15.29,33.96,27.00,,,,,,42.00,43.00,-38.00,39.00,-38.00,42.00,-43.00,50.00,-45.00,46.00
2022-01-01,12:30,15.83,32.91,21.00,,,,,,42.00,43.00,-39.00,40.00,-44.00,37.00,-44.00,41.00,-45.00,36.00
2022-01-01,12:45,15.34,33.88,26.00,,,,,,42.00,43.00,-44.00,39.00,-39.00,46.00,-50.00,37.00,-42.00,39.00
2022-01-01,13:00,15.30,33.32,23.00,,,,,,43.00,43.00,-37.00,39.00,-37.00,46.00,-40.00,40.00,-40.00,45.00
2022-01-01,13:15,15.69,33.03,20.00,,,,,,42.00,43.00,-39.00,37.00,-40.00,40.00,-46.00,40.00,-44.00,42.00
2022-01-01,13:30,15.37,33.04,23.00,,,,,,42.00,43.00,-41.00,44.00,-36.00,38.00,-43.00,41.00,-39.00,40.00
2022-01-01,13:45,16.25,32.08,20.00,,,,,,43.00,43.00,-38.00,39.00,-40.00,38.00,-41.00,41.00,-43.00,45.00
2022-01-01,14:00,17.20,30.83,22.00,,,,,,43.00,43.00,-43.00,39.00,-46.00,41.00,-44.00,39.00,-41.00,38.00
2022-01-01,14:15,18.24,29.91,24.00,,,,,,43.00,44.00,-41.00,39.00,-44.00,52.00,-47.00,44.00,-41.00,41.00
2022-01-01,14:30,18.55,30.94,23.00,,,,,,43.00,44.00,-39.00,40.00,-41.00,39.00,-41.00,38.00,-44.00,43.00
2022-01-01,14:45,17.62,32.55,22.00,,,,,,44.00,45.00,-43.00,39.00,-42.00,40.00,-44.00,40.00,-44.00,38.00
2022-01-01,15:00,17.16,32.36,21.00,,,,,,44.00,45.00,-43.00,38.00,-44.00,36.00,-38.00,39.00,-43.00,40.00
2022-01-01,15:15,16.65,31.93,23.00,,,,,,45.00,46.00,-38.00,37.00,-45.00,45.00,-48.00,41.00,-44.00,43.00
2022-01-01,15:30,16.37,31.11,24.00,,,,,,45.00,46.00,-41.00,37.00,-40.00,43.00,-38.00,47.00,-37.00,40.00
2022-01-01,15:45,16.95,30.41,23.00,,,,,,45.00,47.00,-39.00,36.00,-47.00,43.00,-39.00,37.00,-46.00,36.00
2022-01-01,16:00,16.44,31.18,26.00,,,,,,46.00,47.00,-40.00,40.00,-42.00,44.00,-43.00,44.00,-43.00,41.00
2022-01-01,16:15,16.99,30.34,25.00,,,,,,46.00,47.00,-46.00,33.00,-39.00,38.00,-52.00,37.00,-40.00,43.00
2022-01-01,16:30,16.42,31.32,25.00,,,,,,46.00,47.00,-35.00,33.00,-47.00,40.00,-42.00,42.00,-40.00,39.00
2022-01-01,16:45,16.80,30.49,25.00,,,,,,46.00,47.00,-43.00,41.00,-40.00,43.00,-48.00,45.00,-40.00,45.00
2022-01-01,17:00,16.49,31.27,25.00,,,,,,46.00,47.00,-39.00,34.00,-40.00,38.00,-44.00,42.00,-41.00,53.00
2022-01-01,17:15,16.68,30.51,23.00,,,,,,46.00,47.00,-45.00,38.00,-41.00,46.00,-48.00,39.00,-38.00,40.00
2022-01-01,17:30,16.52,31.05,24.00,,,,,,46.00,48.00,-37.00,38.00,-42.00,39.00,-44.00,48.00,-47.00,38.00
2022-01-01,17:45,16.37,30.62,24.00,,,,,,47.00,48.00,-39.00,43.00,-45.00,38.00,-38.00,40.00,-43.00,36.00
2022-01-01,18:00,16.72,30.47,24.00,,,,,,47.00,48.00,-41.00,39.00,-44.00,42.00,-48.00,45.00,-40.00,40.00
2022-01-01,18:15,16.41,30.59,28.00,,,,,,47.00,47.00,-39.00,37.00,-40.00,39.00,-40.00,43.00,-42.00,50.00
2022-01-01,18:30,16.89,30.15,23.00,,,,,,47.00,48.00,-47.00,38.00,-43.00,38.00,-47.00,44.00,-43.00,47.00
2022-01-01,18:45,16.40,30.69,25.00,,,,,,47.00,49.00,-45.00,37.00,-44.00,42.00,-41.00,46.00,-38.00,40.00
2022-01-01,19:00,16.98,29.82,22.00,,,,,,46.00,48.00,-49.00,35.00,-40.00,37.00,-42.00,43.00,-45.00,38.00
2022-01-01,19:15,16.49,30.73,27.00,,,,,,47.00,48.00,-38.00,39.00,-43.00,38.00,-46.00,39.00,-37.00,38.00
2022-01-01,19:30,16.66,30.07,24.00,,,,,,46.00,48.00,-43.00,38.00,-43.00,42.00,-41.00,39.00,-43.00,38.00
2022-01-01,19:45,16.49,30.74,22.00,,,,,,46.00,47.00,-38.00,39.00,-39.00,38.00,-38.00,37.00,-37.00,41.00
2022-01-01,20:00,16.69,30.01,23.00,,,,,,45.00,47.00,-42.00,38.00,-41.00,38.00,-42.00,41.00,-48.00,39.00
2022-01-01,20:15,16.43,30.83,28.00,,,,,,45.00,46.00,-37.00,32.00,-40.00,38.00,-39.00,41.00,-38.00,42.00
2022-01-01,20:30,16.45,30.00,27.00,,,,,,45.00,47.00,-42.00,40.00,-48.00,38.00,-46.00,48.00,-39.00,41.00
2022-01-01,20:45,16.72,30.04,26.00,,,,,,45.00,46.00,-45.00,39.00,-45.00,41.00,-44.00,42.00,-45.00,40.00
2022-01-01,21:00,16.37,30.00,24.00,,,,,,45.00,46.00,-45.00,39.00,-37.00,37.00,-44.00,46.00,-41.00,36.00
2022-01-01,21:15,16.95,29.39,22.00,,,,,,44.00,45.00,-49.00,35.00,-49.00,42.00,-44.00,37.00,-42.00,38.00
2022-01-01,21:30,16.44,30.19,26.00,,,,,,44.00,45.00,-37.00,39.00,-38.00,40.00,-41.00,49.00,-43.00,40.00
2022-01-01,21:45,16.77,29.67,22.00,,,,,,43.00,44.00,-38.00,37.00,-41.00,42.00,-46.00,40.00,-44.00,43.00
2022-01-01,22:00,16.37,30.09,27.00,,,,,,43.00,44.00,-42.00,38.00,-39.00,37.00,-40.00,38.00,-44.00,42.00
2022-01-01,22:15,16.97,29.27,24.00,,,,,,43.00,44.00,-42.00,33.00,-45.00,38.00,-45.00,39.00,-42.00,40.00
2022-01-01,22:30,17.05,29.12,22.00,,,,,,43.00,43.00,-41.00,42.00,-39.00,39.00,-44.00,41.00,-44.00,43.00
2022-01-01,22:45,18.10,28.08,28.00,,,,,,43.00,43.00,-40.00,39.00,-42.00,42.00,-39.00,42.00,-42.00,40.00
2022-01-01,23:00,18.78,27.46,22.00,,,,,,43.00,43.00,-44.00,37.00,-47.00,41.00,-43.00,41.00,-40.00,38.00
2022-01-01,23:15,19.63,26.96,22.00,,,,,,43.00,43.00,-40.00,54.00,-43.00,40.00,-45.00,44.00,-46.00,42.00
2022-01-01,23:30,19.99,26.89,21.00,,,,,,43.00,43.00,-46.00,38.00,-43.00,41.00,-47.00,42.00,-42.00,42.00
2022-01-01,23:45,20.73,26.40,615.00,,,,,,24.00,44.00,-86.00,123.00,-237.00,169.00,-247.00,196.00,-138.00,123.00
2022-01-02,00:00,21.11,27.97,444.00,,,,,,36.00,45.00,-87.00,152.00,-97.00,252.00,-125.00,308.00,-198.00,295.00
2022-01-02,00:15,20.81,27.99,481.00,,,,,,43.00,46.00,-48.00,49.00,-47.00,49.00,-44.00,48.00,-52.00,48.00
2022-01-02,00:30,21.20,27.13,23.00,,,,,,44.00,45.00,-43.00,41.00,-47.00,40.00,-52.00,43.00,-50.00,43.00
2022-01-02,00:45,20.86,27.14,41.00,,,,,,43.00,45.00,-43.00,49.00,-45.00,42.00,-47.00,45.00,-43.00,44.00
2022-01-02,01:00,20.81,27.27,555.00,,,,,,35.00,45.00,-46.00,47.00,-51.00,59.00,-63.00,70.00,-67.00,74.00
2022-01-02,01:15,21.16,26.98,185.00,,,,,,43.00,45.00,-103.00,166.00,-147.00,186.00,-185.00,252.00,-138.00,263.00
2022-01-02,01:30,20.80,27.20,23.00,,,,,,43.00,45.00,-46.00,43.00,-41.00,48.00,-44.00,39.00,-48.00,43.00
2022-01-02,01:45,20.93,26.81,412.00,,,,,,36.00,45.00,-137.00,188.00,-187.00,254.00,-197.00,235.00,-154.00,329.00
2022-01-02,02:00,21.13,26.83,393.00,,,,,,19.00,45.00,-95.00,118.00,-84.00,189.00,-146.00,209.00,-158.00,195.00
2022-01-02,02:15,20.73,27.47,582.00,,,,,,34.00,46.00,-72.00,110.00,-106.00,167.00,-150.00,228.00,-104.00,182.00
2022-01-02,02:30,21.20,26.95,447.00,,,,,,23.00,46.00,-64.00,159.00,-109.00,202.00,-102.00,215.00,-169.00,236.00
2022-01-02,02:45,20.79,27.53,487.00,,,,,,32.00,46.00,-63.00,68.00,-109.00,79.00,-130.00,137.00,-94.00,163.00
2022-01-02,03:00,21.17,26.76,236.00,,,,,,33.00,45.00,-126.00,180.00,-152.00,290.00,-194.00,241.00,-153.00,256.00
2022-01-02,03:15,21.03,27.20,478.00,,,,,,31.00,47.00,-81.00,144.00,-109.00,208.00,-134.00,193.00,-94.00,218.00
2022-01-02,03:30,21.02,27.36,369.00,,,,,,31.00,48.00,-133.00,256.00,-146.00,348.00,-190.00,316.00,-202.00,335.00
2022-01-02,03:45,21.12,26.87,491.00,,,,,,28.00,44.00,-169.00,430.00,-165.00,479.00,-155.00,430.00,-162.00,417.00
2022-01-02,04:00,21.11,26.24,262.00,,,,,,2.00,44.00,-76.00,110.00,-108.00,187.00,-86.00,119.00,-82.00,106.00
2022-01-02,04:15,,,,,,,,,,,,,,,,,,
2022-01-02,04:30,19.74,26.19,464.00,,,,,,1.00,3.00,-78.00,114.00,-90.00,170.00,-100.00,140.00,-130.00,131.00
2022-01-02,04:45,18.45,26.03,24.00,,,,,,2.00,2.00,-44.00,38.00,-44.00,41.00,-44.00,42.00,-50.00,42.00
2022-01-02,05:00,18.09,25.99,,,,,,,,,-41.00,43.00,-36.00,34.00,-42.00,34.00,-37.00,42.00
2022-01-02,05:15,17.72,26.01,24.00,,,,,,2.00,2.00,-41.00,43.00,-43.00,42.00,-46.00,41.00,-41.00,47.00
2022-01-02,05:30,17.21,26.18,25.00,,,,,,2.00,2.00,-43.00,37.00,-45.00,44.00,-46.00,54.00,-41.00,39.00
2022-01-02,05:45,16.81,26.38,24.00,,,,,,2.00,2.00,-45.00,37.00,-36.00,41.00,-41.00,46.00,-39.00,39.00
2022-01-02,06:00,16.43,27.14,28.00,,,,,,2.00,2.00,-47.00,37.00,-41.00,44.00,-41.00,41.00,-41.00,45.00
2022-01-02,06:15,,,,,,,,,,,,,,,,,,
2022-01-02,06:30,16.95,27.34,26.00,,,,,,2.00,2.00,-40.00,36.00,-43.00,38.00,-44.00,39.00,-43.00,38.00
2022-01-02,06:45,16.40,27.79,27.00,,,,,,2.00,2.00,-38.00,41.00,-40.00,39.00,-44.00,40.00,-41.00,41.00
2022-01-02,07:00,17.06,28.03,20.00,,,,,,2.00,2.00,-39.00,39.00,-44.00,37.00,-39.00,35.00,-41.00,36.00
2022-01-02,07:15,16.65,27.61,32.00,,,,,,2.00,2.00,-41.00,38.00,-51.00,43.00,-41.00,44.00,-40.00,42.00
2022-01-02,07:30,16.52,28.05,21.00,,,,,,2.00,2.00,-39.00,39.00,-44.00,38.00,-38.00,41.00,-46.00,36.00
2022-01-02,07:45,16.69,27.68,25.00,,,,,,2.00,2.00,-41.00,40.00,-37.00,48.00,-43.00,43.00,-54.00,39.00
2022-01-02,08:00,16.70,27.90,22.00,,,,,,2.00,2.00,-38.00,41.00,-43.00,41.00,-42.00,39.00,-40.00,42.00
2022-01-02,08:15,16.57,27.86,23.00,,,,,,2.00,2.00,-43.00,40.00,-43.00,44.00,-44.00,38.00,-38.00,39.00
2022-01-02,08:30,16.41,27.90,20.00,,,,,,2.00,2.00,-42.00,38.00,-38.00,40.00,-44.00,39.00,-38.00,38.00
2022-01-02,08:45,17.04,27.35,22.00,,,,,,2.00,2.00,-42.00,30.00,-41.00,38.00,-44.00,39.00,-48.00,39.00
2022-01-02,09:00,16.46,27.88,25.00,,,,,,2.00,2.00,-40.00,37.00,-46.00,47.00,-40.00,44.00,-42.00,46.00
2022-01-02,09:15,,,,,,,,,,,,,,,,,,
2022-01-02,09:30,16.75,27.59,24.00,,,,,,2.00,2.00,-44.00,45.00,-44.00,40.00,-47.00,45.00,-41.00,41.00
2022-01-02,09:45,16.57,27.57,27.00,,,,,,2.00,2.00,-40.00,42.00,-45.00,38.00,-38.00,45.00,-41.00,38.00
2022-01-02,10:00,16.55,27.52,27.00,,,,,,2.00,2.00,-39.00,40.00,-45.00,41.00,-46.00,43.00,-43.00,41.00
2022-01-02,10:15,,,,,,,,,,,,,,,,,,
2022-01-02,10:30,16.73,27.32,24.00,,,,,,2.00,2.00,-38.00,45.00,-42.00,39.00,-46.00,41.00,-42.00,40.00
2022-01-02,10:45,16.60,27.31,24.00,,,,,,2.00,2.00,-53.00,37.00,-40.00,43.00,-43.00,43.00,-44.00,42.00
2022-01-02,11:00,16.65,27.36,26.00,,,,,,2.00,2.00,-38.00,34.00,-37.00,36.00,-41.00,45.00,-40.00,35.00
2022-01-02,11:15,16.39,27.45,26.00,,,,,,2.00,2.00,-38.00,42.00,-40.00,39.00,-49.00,45.00,-39.00,43.00
2022-01-02,11:30,16.76,27.15,24.00,,,,,,2.00,2.00,-39.00,38.00,-43.00,43.00,-45.00,39.00,-46.00,40.00
2022-01-02,11:45,16.49,27.19,26.00,,,,,,2.00,2.00,-39.00,43.00,-38.00,40.00,-37.00,41.00,-47.00,42.00
2022-01-02,12:00,16.66,27.16,23.00,,,,,,2.00,2.00,-40.00,42.00,-48.00,37.00,-44.00,41.00,-42.00,41.00
2022-01-02,12:15,16.42,27.28,21.00,,,,,,2.00,2.00,-39.00,40.00,-35.00,39.00,-46.00,39.00,-39.00,39.00
2022-01-02,12:30,16.75,27.16,26.00,,,,,,2.00,2.00,-41.00,38.00,-40.00,43.00,-41.00,39.00,-42.00,37.00
2022-01-02,12:45,16.41,27.18,24.00,,,,,,2.00,2.00,-36.00,41.00,-41.00,48.00,-41.00,40.00,-43.00,39.00
2022-01-02,13:00,16.73,26.96,24.00,,,,,,2.00,2.00,-41.00,40.00,-45.00,39.00,-46.00,42.00,-39.00,47.00
2022-01-02,13:15,16.47,26.95,27.00,,,,,,2.00,2.00,-38.00,38.00,-36.00,43.00,-44.00,44.00,-38.00,42.00
2022-01-02,13:30,16.80,26.70,24.00,,,,,,2.00,3.00,-46.00,39.00,-40.00,39.00,-44.00,38.00,-42.00,39.00
2022-01-02,13:45,17.18,26.45,29.00,,,,,,3.00,6.00,-41.00,44.00,-40.00,42.00,-45.00,41.00,-45.00,42.00
2022-01-02,14:00,18.56,25.36,24.00,,,,,,6.00,11.00,-50.00,43.00,-49.00,43.00,-48.00,42.00,-48.00,43.00
2022-01-02,14:15,19.02,25.73,20.00,,,,,,11.00,13.00,-40.00,44.00,-41.00,42.00,-48.00,41.00,-44.00,45.00
2022-01-02,14:30,18.64,25.75,23.00,,,,,,13.00,17.00,-45.00,42.00,-51.00,38.00,-40.00,54.00,-43.00,44.00
2022-01-02,14:45,19.04,25.65,25.00,,,,,,17.00,20.00,-41.00,41.00,-37.00,44.00,-46.00,38.00,-42.00,38.00
2022-01-02,15:00,18.67,25.60,28.00,,,,,,20.00,23.00,-46.00,45.00,-41.00,42.00,-52.00,42.00,-40.00,43.00
2022-01-02,15:15,18.83,25.60,24.00,,,,,,23.00,28.00,-49.00,39.00,-44.00,41.00,-52.00,42.00,-49.00,46.00
2022-01-02,15:30,19.09,25.26,387.00,,,,,,22.00,29.00,-150.00,323.00,-195.00,491.00,-212.00,372.00,-176.00,374.00
2022-01-02,15:45,18.74,26.14,359.00,,,,,,23.00,71.00,-77.00,275.00,-97.00,400.00,-117.00,288.00,-118.00,244.00
2022-01-02,16:00,19.38,25.69,725.00,,,,,,23.00,66.00,-54.00,42.00,-48.00,62.00,-121.00,120.00,-126.00,135.00
2022-01-02,16:15,18.72,26.04,472.00,,,,,,22.00,32.00,-74.00,61.00,-115.00,110.00,-161.00,92.00,-111.00,113.00
2022-01-02,16:30,19.21,25.98,22.00,,,,,,21.00,29.00,-41.00,39.00,-45.00,40.00,-78.00,71.00,-72.00,84.00
2022-01-02,16:45,18.74,25.82,418.00,,,,,,26.00,30.00,-55.00,45.00,-62.00,60.00,-86.00,72.00,-88.00,62.00
2022-01-02,17:00,18.98,26.07,62.00,,,,,,29.00,31.00,-41.00,40.00,-43.00,49.00,-43.00,40.00,-42.00,44.00
2022-01-02,17:15,18.77,26.28,559.00,,,,,,26.00,31.00,-113.00,246.00,-115.00,322.00,-197.00,327.00,-173.00,325.00
2022-01-02,17:30,19.43,26.01,464.00,,,,,,28.00,32.00,-101.00,94.00,-109.00,124.00,-162.00,174.00,-127.00,169.00
2022-01-02,17:45,18.87,26.07,24.00,,,,,,32.00,33.00,-44.00,42.00,-45.00,42.00,-46.00,42.00,-45.00,39.00
2022-01-02,18:00,18.97,26.13,607.00,,,,,,31.00,35.00,-56.00,78.00,-78.00,136.00,-116.00,132.00,-129.00,133.00
2022-01-02,18:15,18.69,26.07,525.00,,,,,,26.00,34.00,-153.00,432.00,-159.00,456.00,-188.00,402.00,-180.00,426.00
2022-01-02,18:30,19.28,25.96,625.00,,,,,,28.00,33.00,-86.00,138.00,-178.00,275.00,-153.00,294.00,-114.00,270.00
2022-01-02,18:45,18.79,26.17,603.00,,,,,,26.00,34.00,-175.00,539.00,-175.00,678.00,-215.00,612.00,-229.00,551.00
2022-01-02,19:00,19.12,26.43,540.00,,,,,,31.00,35.00,-55.00,64.00,-84.00,110.00,-96.00,147.00,-67.00,120.00
2022-01-02,19:15,18.86,25.96,563.00,,,,,,26.00,36.00,-110.00,126.00,-149.00,294.00,-188.00,190.00,-121.00,140.00
2022-01-02,19:30,18.68,27.72,22.00,,,,,,35.00,37.00,-45.00,44.00,-43.00,40.00,-46.00,40.00,-40.00,42.00
2022-01-02,19:45,19.07,26.75,20.00,,,,,,36.00,37.00,-40.00,38.00,-45.00,46.00,-45.00,40.00,-43.00,41.00
2022-01-02,20:00,18.94,27.34,25.00,,,,,,31.00,36.00,-50.00,38.00,-45.00,40.00,-51.00,47.00,-47.00,41.00
2022-01-02,20:15,18.79,26.81,552.00,,,,,,27.00,32.00,-74.00,161.00,-142.00,392.00,-131.00,317.00,-107.00,179.00
2022-01-02,20:30,19.15,27.06,555.00,,,,,,23.00,31.00,-110.00,268.00,-146.00,414.00,-149.00,384.00,-118.00,357.00
2022-01-02,20:45,19.17,26.87,25.00,,,,,,27.00,28.00,-57.00,65.00,-81.00,121.00,-88.00,99.00,-91.00,108.00
2022-01-02,21:00,18.78,26.70,247.00,,,,,,20.00,27.00,-46.00,48.00,-46.00,52.00,-52.00,53.00,-47.00,44.00
2022-01-02,21:15,19.28,26.64,119.00,,,,,,22.00,23.00,-37.00,39.00,-40.00,40.00,-47.00,49.00,-66.00,76.00
2022-01-02,21:30,18.75,26.87,249.00,,,,,,16.00,23.00,-40.00,45.00,-47.00,41.00,-41.00,44.00,-47.00,48.00
2022-01-02,21:45,19.22,26.51,23.00,,,,,,11.00,16.00,-43.00,42.00,-46.00,44.00,-42.00,41.00,-47.00,51.00
2022-01-02,22:00,18.72,27.05,513.00,,,,,,6.00,11.00,-145.00,308.00,-211.00,367.00,-200.00,389.00,-149.00,441.00
2022-01-02,22:15,19.09,26.73,27.00,,,,,,2.00,6.00,-46.00,49.00,-43.00,45.00,-45.00,44.00,-45.00,54.00
2022-01-02,22:30,18.89,27.37,590.00,,,,,,1.00,46.00,-62.00,84.00,-75.00,117.00,-114.00,201.00,-88.00,184.00
2022-01-02,22:45,19.34,27.08,618.00,,,,,,32.00,45.00,-154.00,325.00,-200.00,418.00,-261.00,515.00,-221.00,574.00
2022-01-02,23:00,19.05,26.77,21.00,,,,,,43.00,44.00,-45.00,47.00,-46.00,48.00,-44.00,76.00,-45.00,81.00
2022-01-02,23:15,18.76,26.41,544.00,,,,,,42.00,44.00,-44.00,53.00,-45.00,44.00,-76.00,76.00,-74.00,80.00
2022-01-02,23:30,18.99,26.84,588.00,,,,,,32.00,44.00,-154.00,299.00,-195.00,368.00,-227.00,395.00,-197.00,441.00
2022-01-02,23:45,18.81,27.29,581.00,,,,,,28.00,45.00,-118.00,165.00,-175.00,259.00,-182.00,296.00,-216.00,177.00
2022-01-03,00:00,19.30,26.58,282.00,,,,,,32.00,45.00,-134.00,326.00,-168.00,388.00,-160.00,329.00,-137.00,376.00
2022-01-03,00:15,18.73,26.60,22.00,,,,,,43.00,45.00,-45.00,39.00,-42.00,38.00,-46.00,44.00,-44.00,36.00
2022-01-03,00:30,18.86,25.98,23.00,,,,,,42.00,44.00,-42.00,38.00,-44.00,45.00,-44.00,46.00,-43.00,39.00
2022-01-03,00:45,18.66,25.95,238.00,,,,,,29.00,43.00,-141.00,495.00,-141.00,550.00,-152.00,435.00,-168.00,421.00
2022-01-03,01:00,19.05,26.18,663.00,,,,,,18.00,45.00,-73.00,74.00,-118.00,118.00,-97.00,139.00,-100.00,138.00
